theta time Kinect_theta
-4 24.9812 -0.107378
-4 25.0354 -0.114387
-4 25.0898 -0.112543
-4 25.1445 -0.107988
-4 25.1996 -0.106809
-4 25.2516 -0.112827
-4 25.3022 -0.103098
-4 25.3532 -0.10848
-4 25.4053 -0.107773
-4 25.4559 -0.10495
-4 25.5071 -0.102834
-4 25.5578 -0.106486
-4 25.6096 -0.118669
-4 25.6609 -0.109183
-4 25.7123 -0.102761
-4 25.7626 -0.108178
-4 25.8131 -0.104644
-4 25.8657 -0.104897
-4 25.9176 -0.106961
-4 25.9683 -0.116797
-4 26.0203 -0.109312
-4 26.071 -0.104545
-4 26.1237 -0.113765
-4 26.1741 -0.105339
-4 26.2254 -0.107187
-4 26.2765 -0.108054
-4 26.3297 -0.106593
-4 26.3814 -0.104458
-4 26.4315 -0.104005
-4 26.4837 -0.106851
-4 26.5474 -0.113131
-4 26.6065 -0.103366
-4 26.6671 -0.107904
-4 26.7282 -0.0926406
-4 26.7777 -0.106246
-4 26.8268 -0.10694
-4 26.8873 -0.106916
-4 26.9369 -0.105629
-4 26.9865 -0.111839
-4 27.0475 -0.106756
-4 27.1075 -0.105163
-4 27.1681 -0.105615
-4 27.2278 -0.109724
-4 27.2904 -0.107092
-4 27.3517 -0.112468
-4 27.4114 -0.115602
-4 27.4706 -0.106969
-4 27.5259 -0.10796
-4 27.5808 -0.107075
-4 27.6349 -0.107715
-4 27.6896 -0.103855
-4 27.7441 -0.108627
-4 27.7988 -0.105058
-4 27.8544 -0.108381
-4 27.9088 -0.10797
-4 27.9646 -0.118688
-4 28.0228 -0.11277
-4 28.0768 -0.106087
-4 28.1321 -0.10824
-4 28.1869 -0.108193
-4 28.2422 -0.109457
-4 28.2989 -0.109694
-4 28.36 -0.107721
-4 28.4196 -0.111309
-4 28.47 -0.109431
-4 28.5303 -0.112173
-4 28.5835 -0.109857
-4 28.634 -0.108064
-4 28.692 -0.113796
-4 28.7514 -0.112513
-4 28.8116 -0.115263
-4 28.8714 -0.107872
-4 28.9311 -0.116451
-4 28.9895 -0.113326
-4 29.0444 -0.103482
-4 29.0982 -0.101409
-4 29.1526 -0.106941
-4 29.2032 -0.107826
-4 29.2557 -0.116138
-4 29.3076 -0.117742
-4 29.3583 -0.106289
-4 29.4096 -0.108529
-4 29.4614 -0.10981
-4 29.5122 -0.105535
-4 29.5631 -0.109492
-4 29.615 -0.108221
-4 29.6663 -0.117039
-4 29.7172 -0.10618
-4 29.7697 -0.0864428
-4 29.8206 -0.104835
-4 29.8711 -0.103453
-4 29.9224 -0.107563
-4 29.9722 -0.115796
-4 30.0222 -0.110792
-4 30.0834 -0.109637
-4 30.1432 -0.114115
-4 30.2036 -0.110707
-4 30.2622 -0.108618
-4 30.3127 -0.11605
-4 30.3625 -0.109061
-4 30.4131 -0.105451
-4 30.4629 -0.112209
-4 30.5128 -0.111102
-4 30.5619 -0.106533
-4 30.6118 -0.108988
-4 30.6615 -0.110246
-4 30.7111 -0.110934
-4 30.7608 -0.112651
-4 30.8119 -0.107128
-4 30.8615 -0.108964
-4 30.9112 -0.109965
-4 30.9624 -0.109119
-4 31.0238 -0.111804
-4 31.0845 -0.107634
-4 31.1442 -0.110262
-4 31.2071 -0.105933
-4 31.2642 -0.106314
-4 31.316 -0.104709
-4 31.3674 -0.104628
-4 31.423 -0.109415
-4 31.4777 -0.108178
-4 31.5323 -0.11159
-4 31.5892 -0.108777
-4 31.6445 -0.108875
-4 31.6944 -0.107121
-4 31.7545 -0.109376
-4 31.8144 -0.105925
-4 31.8761 -0.111179
-4 31.9351 -0.1057
-4 31.9952 -0.107457
-4 32.0566 -0.110172
-4 32.1147 -0.106018
-4 32.1746 -0.110552
-4 32.2341 -0.111079
-4 32.2944 -0.109978
-4 32.3542 -0.108736
-4 32.4037 -0.108455
-4 32.4531 -0.111531
-4 32.5026 -0.108997
-4 32.5529 -0.10873
-4 32.6157 -0.10398
-4 32.676 -0.108243
-4 32.7274 -0.108077
-4 32.7773 -0.10715
-4 32.8398 -0.110238
-4 32.8907 -0.107348
-4 32.9414 -0.112858
-4 32.9921 -0.108979
-4 33.0429 -0.111778
-4 33.1004 -0.11128
-4 33.1557 -0.110393
-4 33.2111 -0.108126
-4 33.2683 -0.109511
-4 33.3238 -0.115012
-4 33.3751 -0.114025
-4 33.4264 -0.110878
-4 33.4803 -0.111634
-4 33.5308 -0.109598
-4 33.5816 -0.109634
-4 33.6334 -0.103887
-4 33.6841 -0.105752
-4 33.7373 -0.108814
-4 33.7898 -0.109546
-4 33.8411 -0.112663
-4 33.8918 -0.107653
-4 33.943 -0.108413
-4 33.9955 -0.108891
-4 34.0469 -0.108775
-4 34.1027 -0.107072
-4 34.1555 -0.108194
-4 34.2051 -0.10752
-4 34.2566 -0.109459
-4 34.31 -0.106886
-4 34.3646 -0.108641
-4 34.4195 -0.108981
-4 34.4755 -0.110003
-4 34.5302 -0.110818
-4 34.5901 -0.108188
-4 34.6499 -0.105993
-4 34.7032 -0.105617
-4 34.7547 -0.109559
-4 34.8069 -0.108746
-4 34.8585 -0.108145
-4 34.9111 -0.107161
-4 34.9633 -0.108832
-4 35.0159 -0.111939
-4 35.069 -0.108553
-4 35.1212 -0.10965
-4 35.1727 -0.111148
-4 35.2265 -0.109108
-4 35.2783 -0.107197
-4 35.3317 -0.0915889
-4 35.3892 -0.106869
-4 35.4403 -0.0974026
-4 35.492 -0.105769
-4 35.5439 -0.106233
-4 35.5951 -0.111519
-4 35.649 -0.104949
-4 35.7002 -0.106125
-4 35.7515 -0.109352
-4 35.8028 -0.10664
-4 35.8576 -0.110037
-4 35.9104 -0.106907
-4 35.9633 -0.116515
-4 36.0139 -0.107576
-4 36.0686 -0.108238
-4 36.1207 -0.111163
-4 36.1731 -0.109993
-4 36.2271 -0.107158
-4 36.2835 -0.105851
-4 36.3365 -0.112747
-4 36.3891 -0.110252
-4 36.4406 -0.107859
-4 36.4916 -0.10708
-4 36.5429 -0.0998603
-4 36.5941 -0.107122
-4 36.6448 -0.113483
-4 36.696 -0.10568
-4 36.748 -0.110369
-4 36.799 -0.110141
-4 36.8502 -0.107413
-4 36.9013 -0.105527
-4 36.9519 -0.111339
-4 37.0031 -0.107313
-4 37.0539 -0.110301
-4 37.1056 -0.111561
-4 37.1591 -0.110565
-4 37.2098 -0.110461
-4 37.2655 -0.107386
-4 37.3202 -0.109278
-4 37.3787 -0.108882
-4 37.4392 -0.110774
-4 37.5047 -0.113588
-4 37.5651 -0.101994
-4 37.6252 -0.105457
-4 37.6845 -0.106912
-4 37.7445 -0.0913481
-4 37.804 -0.0981576
-4 37.865 -0.10997
-4 37.9254 -0.106293
-4 37.9857 -0.10648
-4 38.0455 -0.104641
-4 38.1047 -0.101934
-4 38.1602 -0.109507
-4 38.2182 -0.110374
-4 38.275 -0.103741
-4 38.3275 -0.114248
-4 38.3783 -0.110509
-4 38.4301 -0.110567
-4 38.4807 -0.107813
-4 38.5321 -0.111476
-4 38.5837 -0.105573
-4 38.6395 -0.103522
-4 38.6961 -0.104518
-4 38.7507 -0.10725
-4 38.8047 -0.107497
-4 38.8602 -0.107884
-4 38.9174 -0.111048
-4 38.9769 -0.105655
-4 39.0366 -0.106295
-4 39.0962 -0.108304
-4 39.1557 -0.104189
-4 39.2158 -0.107064
-4 39.2732 -0.105382
-4 39.3241 -0.109863
-4 39.376 -0.112362
-4 39.4274 -0.104409
-4 39.4783 -0.110796
-4 39.5319 -0.114011
-4 39.5928 -0.102407
-4 39.6528 -0.104468
-4 39.7126 -0.109928
-4 39.774 -0.110489
-4 39.8333 -0.108181
-4 39.8955 -0.104729
-4 39.9555 -0.113129
-4 40.0153 -0.11287
-4 40.0668 -0.109715
-4 40.1191 -0.109059
-4 40.1792 -0.107927
-4 40.2394 -0.104446
-4 40.2995 -0.118108
-4 40.3594 -0.108747
-4 40.4169 -0.107426
-4 40.4729 -0.103395
-4 40.5284 -0.103231
-4 40.5847 -0.103254
-4 40.6404 -0.111856
-4 40.6943 -0.11134
-4 40.7482 -0.107549
-4 40.803 -0.108963
-4 40.8573 -0.108417
-4 40.9084 -0.103868
-4 40.9591 -0.114265
-4 41.0101 -0.115807
-4 41.0609 -0.110202
-4 41.1111 -0.106741
-4 41.1677 -0.103086
-4 41.2218 -0.105553
-4 41.2733 -0.107658
-4 41.3356 -0.113089
-4 41.3964 -0.108247
-4 41.4504 -0.109208
-4 41.501 -0.105573
-4 41.552 -0.0997956
-4 41.6031 -0.10304
-4 41.654 -0.113723
-4 41.7041 -0.114309
-4 41.7548 -0.106581
-4 41.8098 -0.108968
-4 41.8642 -0.110927
-4 41.9128 -0.107914
-4 41.9649 -0.109079
-4 42.0164 -0.108236
-4 42.0681 -0.0994347
-4 42.1199 -0.10246
-4 42.1729 -0.105808
-4 42.2237 -0.107889
-4 42.2746 -0.104964
-4 42.3355 -0.107769
-4 42.3954 -0.112559
-4 42.4558 -0.10822
-4 42.5157 -0.110317
-4 42.5757 -0.110045
-4 42.6282 -0.104181
-4 42.6806 -0.107374
-4 42.7322 -0.109024
-4 42.7868 -0.109172
-4 42.8436 -0.109622
-4 42.8985 -0.104954
-4 42.9544 -0.111519
-4 43.0096 -0.107866
-4 43.0647 -0.110289
-4 43.1184 -0.114635
-4 43.1807 -0.106326
-4 43.2407 -0.109822
-4 43.3023 -0.105216
-4 43.3618 -0.0939576
-4 43.4234 -0.108152
-4 43.4833 -0.108197
-4 43.5442 -0.104555
-4 43.6039 -0.109782
-4 43.6638 -0.106949
-4 43.7203 -0.109194
-4 43.7751 -0.10722
-4 43.8296 -0.110288
-4 43.8866 -0.108433
-4 43.9416 -0.105432
-4 43.9934 -0.105424
-4 44.0442 -0.105114
-4 44.0949 -0.114107
-4 44.1469 -0.107177
-4 44.1977 -0.115287
-4 44.2523 -0.113179
-4 44.3083 -0.111159
-4 44.3598 -0.108986
-4 44.4122 -0.112703
-4 44.4631 -0.106797
-4 44.5139 -0.102261
-4 44.566 -0.105599
-4 44.6166 -0.110948
-4 44.6681 -0.10818
-4 44.7186 -0.1074
-6 0 -0.153278
-6 0.0507436 -0.15418
-6 0.101489 -0.16349
-6 0.154218 -0.161559
-6 0.205654 -0.165372
-6 0.257257 -0.164026
-6 0.309289 -0.159451
-6 0.360345 -0.155866
-6 0.41194 -0.171656
-6 0.46397 -0.172944
-6 0.516063 -0.160141
-6 0.568933 -0.163023
-6 0.620182 -0.162959
-6 0.67253 -0.161864
-6 0.723034 -0.157946
-6 0.774874 -0.155657
-6 0.826609 -0.159209
-6 0.878459 -0.153467
-6 0.936838 -0.164119
-6 0.992573 -0.164162
-6 1.04398 -0.161262
-6 1.09568 -0.158682
-6 1.1471 -0.152668
-6 1.19775 -0.159963
-6 1.24993 -0.155802
-6 1.30173 -0.16052
-6 1.35249 -0.164681
-6 1.41074 -0.16298
-6 1.47206 -0.164216
-6 1.53188 -0.16016
-6 1.59367 -0.16571
-6 1.65302 -0.165102
-6 1.71301 -0.163881
-6 1.77312 -0.15953
-6 1.8331 -0.16033
-6 1.89438 -0.17163
-6 1.95434 -0.171631
-6 2.01501 -0.161595
-6 2.07451 -0.159688
-6 2.13412 -0.161147
-6 2.19405 -0.157267
-6 2.24608 -0.175523
-6 2.29687 -0.175922
-6 2.34727 -0.164406
-6 2.39883 -0.163924
-6 2.45089 -0.157475
-6 2.50176 -0.159977
-6 2.55173 -0.174546
-6 2.60138 -0.183994
-6 2.65147 -0.181016
-6 2.70005 -0.164467
-6 2.76085 -0.164047
-6 2.82183 -0.159325
-6 2.88331 -0.156252
-6 2.94439 -0.17578
-6 2.99955 -0.178426
-6 3.05503 -0.159991
-6 3.10944 -0.160982
-6 3.1644 -0.173309
-6 3.2194 -0.167831
-6 3.27411 -0.162771
-6 3.3292 -0.171915
-6 3.38446 -0.156675
-6 3.4397 -0.163036
-6 3.49592 -0.157499
-6 3.55138 -0.157559
-6 3.60575 -0.175631
-6 3.66163 -0.172929
-6 3.71709 -0.164684
-6 3.77251 -0.152815
-6 3.83251 -0.152698
-6 3.89221 -0.168652
-6 3.95228 -0.181335
-6 4.01369 -0.17562
-6 4.07338 -0.157702
-6 4.13318 -0.153998
-6 4.19242 -0.158761
-6 4.25195 -0.159339
-6 4.31222 -0.170527
-6 4.3719 -0.157506
-6 4.43155 -0.150968
-6 4.48915 -0.166444
-6 4.54496 -0.161266
-6 4.597 -0.162301
-6 4.64916 -0.16911
-6 4.70014 -0.171444
-6 4.75119 -0.155188
-6 4.80394 -0.16357
-6 4.85537 -0.163936
-6 4.9085 -0.162474
-6 4.95984 -0.165351
-6 5.01107 -0.163286
-6 5.06359 -0.160697
-6 5.11407 -0.153756
-6 5.16491 -0.158293
-6 5.21645 -0.169529
-6 5.26934 -0.164078
-6 5.32245 -0.175778
-6 5.37338 -0.180345
-6 5.42441 -0.156467
-6 5.47517 -0.169681
-6 5.52652 -0.166164
-6 5.57756 -0.161057
-6 5.62947 -0.162057
-6 5.68025 -0.169551
-6 5.7309 -0.179772
-6 5.78219 -0.161447
-6 5.83303 -0.166091
-6 5.88637 -0.168103
-6 5.93994 -0.163723
-6 5.9912 -0.175151
-6 6.04207 -0.170823
-6 6.09302 -0.157687
-6 6.14524 -0.166303
-6 6.1979 -0.169875
-6 6.24909 -0.16092
-6 6.29942 -0.162804
-6 6.35069 -0.163653
-6 6.40133 -0.163406
-6 6.4527 -0.161464
-6 6.50394 -0.171016
-6 6.55512 -0.176482
-6 6.60669 -0.157523
-6 6.65713 -0.17107
-6 6.70894 -0.162948
-6 6.76012 -0.164505
-6 6.81096 -0.166024
-6 6.8639 -0.166549
-6 6.91447 -0.168175
-6 6.96602 -0.154202
-6 7.01679 -0.156138
-6 7.06785 -0.161035
-6 7.12005 -0.157218
-6 7.17088 -0.168331
-6 7.22246 -0.16555
-6 7.27591 -0.166563
-6 7.32772 -0.163084
-6 7.37977 -0.155826
-6 7.43232 -0.154526
-6 7.48403 -0.160039
-6 7.5358 -0.169407
-6 7.58749 -0.165354
-6 7.63881 -0.158268
-6 7.69092 -0.156595
-6 7.74197 -0.155469
-6 7.79256 -0.16341
-6 7.8438 -0.167616
-6 7.89556 -0.167919
-6 7.9482 -0.168234
-6 7.99878 -0.163993
-6 8.05148 -0.164403
-6 8.10383 -0.172131
-6 8.15714 -0.169034
-6 8.20861 -0.167544
-6 8.25999 -0.169157
-6 8.31179 -0.165593
-6 8.36361 -0.161886
-6 8.41521 -0.171727
-6 8.46577 -0.163646
-6 8.51678 -0.168411
-6 8.56794 -0.166783
-6 8.61936 -0.165375
-6 8.67145 -0.157639
-6 8.72278 -0.15733
-6 8.77574 -0.155808
-6 8.82501 -0.175534
-6 8.87711 -0.174157
-6 8.92877 -0.170141
-6 8.98058 -0.172699
-6 9.03164 -0.161303
-6 9.08245 -0.158822
-6 9.13376 -0.16891
-6 9.18509 -0.175544
-6 9.23576 -0.171196
-6 9.28785 -0.167681
-6 9.33868 -0.165584
-6 9.3895 -0.157986
-6 9.4407 -0.172588
-6 9.49262 -0.179246
-6 9.54377 -0.173484
-6 9.59588 -0.164282
-6 9.64706 -0.164963
-6 9.69949 -0.166065
-6 9.75208 -0.159505
-6 9.80334 -0.162877
-6 9.85459 -0.173043
-6 9.90583 -0.157219
-6 9.95668 -0.158221
-6 10.0065 -0.165271
-6 10.0567 -0.161593
-6 10.1066 -0.169126
-6 10.1564 -0.167063
-6 10.2059 -0.174735
-6 10.2558 -0.172603
-6 10.3053 -0.167757
-6 10.3555 -0.166419
-6 10.4057 -0.160173
-6 10.4559 -0.159745
-6 10.508 -0.172227
-6 10.5582 -0.165128
-6 10.6088 -0.162761
-6 10.6589 -0.167612
-6 10.7088 -0.163766
-6 10.7604 -0.168633
-6 10.811 -0.17411
-6 10.8608 -0.165155
-6 10.9105 -0.158939
-6 10.9708 -0.164541
-6 11.0306 -0.163818
-6 11.0907 -0.164117
-6 11.1513 -0.162831
-6 11.2115 -0.160077
-6 11.2722 -0.158966
-6 11.3342 -0.153186
-6 11.3943 -0.166108
-6 11.4546 -0.15989
-6 11.5072 -0.165775
-6 11.567 -0.160269
-6 11.6288 -0.167225
-6 11.6887 -0.163661
-6 11.7492 -0.167881
-6 11.8102 -0.163997
-6 11.8704 -0.172933
-6 11.9322 -0.167421
-6 11.9945 -0.16508
-6 12.0542 -0.159586
-6 12.114 -0.159667
-6 12.174 -0.162214
-6 12.2342 -0.167177
-6 12.2949 -0.169322
-6 12.3555 -0.166132
-6 12.4168 -0.171888
-6 12.4769 -0.165172
-6 12.5363 -0.167418
-6 12.5964 -0.158691
-6 12.6572 -0.165238
-6 12.7126 -0.161864
-6 12.764 -0.165534
-6 12.8182 -0.165255
-6 12.8694 -0.164103
-6 12.9216 -0.177799
-6 12.9753 -0.162192
-6 13.027 -0.157366
-6 13.0783 -0.162365
-6 13.1334 -0.165301
-6 13.1897 -0.165028
-6 13.2441 -0.169066
-6 13.2957 -0.158739
-6 13.3467 -0.163083
-6 13.401 -0.159602
-6 13.4606 -0.161271
-6 13.5229 -0.168624
-6 13.587 -0.161019
-6 13.6481 -0.155941
-6 13.7025 -0.159928
-6 13.7528 -0.15711
-6 13.8033 -0.163388
-6 13.8552 -0.16226
-6 13.9052 -0.161017
-6 13.9545 -0.158678
-6 14.0044 -0.157795
-6 14.0544 -0.16049
-6 14.1102 -0.155337
-6 14.1624 -0.160924
-6 14.2135 -0.161628
-6 14.2647 -0.164596
-6 14.3162 -0.160542
-6 14.3681 -0.177849
-6 14.4193 -0.164727
-6 14.4707 -0.157574
-6 14.5218 -0.163382
-6 14.5742 -0.169716
-6 14.6257 -0.15648
-6 14.6778 -0.159758
-6 14.7288 -0.161927
-6 14.7806 -0.165346
-6 14.8335 -0.154948
-6 14.8849 -0.167024
-6 14.9362 -0.17078
-6 14.988 -0.159773
-6 15.0399 -0.155837
-6 15.0919 -0.157401
-6 15.1431 -0.153038
-6 15.1947 -0.162275
-6 15.2456 -0.160658
-6 15.2972 -0.159927
-6 15.3495 -0.162403
-6 15.4014 -0.170945
-6 15.4537 -0.170674
-6 15.5041 -0.164669
-6 15.557 -0.168814
-6 15.6086 -0.161776
-6 15.6599 -0.152517
-6 15.7111 -0.16672
-6 15.7626 -0.161085
-6 15.8137 -0.166419
-6 15.8655 -0.157975
-6 15.9164 -0.163286
-6 15.9672 -0.16011
-6 16.0194 -0.169966
-6 16.0709 -0.174195
-6 16.122 -0.160197
-6 16.1735 -0.166794
-6 16.2261 -0.161953
-6 16.2796 -0.16103
-6 16.3327 -0.159097
-6 16.3842 -0.162913
-6 16.4363 -0.163958
-6 16.4941 -0.176328
-6 16.5459 -0.172902
-6 16.5977 -0.163004
-6 16.6515 -0.161256
-6 16.7034 -0.164459
-6 16.7553 -0.167018
-6 16.8074 -0.181204
-6 16.86 -0.176782
-6 16.9111 -0.159466
-6 16.962 -0.165765
-6 17.0129 -0.158608
-6 17.0642 -0.162562
-6 17.1157 -0.156506
-6 17.1663 -0.174368
-6 17.2207 -0.164626
-6 17.2729 -0.160488
-6 17.3241 -0.165029
-6 17.3752 -0.159615
-6 17.4267 -0.155685
-6 17.4769 -0.163896
-6 17.5283 -0.172216
-6 17.5794 -0.16655
-6 17.6313 -0.160137
-6 17.6839 -0.173502
-6 17.7355 -0.1728
-6 17.7875 -0.161809
-6 17.839 -0.17238
-6 17.891 -0.163582
-6 17.9422 -0.158265
-6 17.9945 -0.165827
-6 18.0461 -0.167087
-6 18.0988 -0.161849
-6 18.1509 -0.159583
-6 18.2033 -0.159574
-6 18.2547 -0.16351
-6 18.3057 -0.164531
-6 18.3577 -0.165026
-6 18.4099 -0.159131
-6 18.4611 -0.155259
-6 18.5146 -0.159422
-6 18.5658 -0.170797
-6 18.6164 -0.163498
-6 18.6703 -0.160542
-6 18.725 -0.169005
-6 18.7798 -0.165505
-6 18.831 -0.171284
-6 18.8816 -0.17337
-6 18.9332 -0.170321
-6 18.9839 -0.160455
-6 19.0346 -0.163206
-6 19.0852 -0.156505
-6 19.1359 -0.161407
-6 19.1868 -0.164982
-6 19.2376 -0.173989
-6 19.2896 -0.165222
-6 19.34 -0.168584
-6 19.3913 -0.16052
-6 19.4412 -0.166699
-6 19.4933 -0.166751
-6 19.5422 -0.163428
-6 19.5933 -0.162485
-6 19.644 -0.161767
-6 19.6952 -0.160024
-6 19.745 -0.157309
-6 19.7948 -0.160863
-6 19.8451 -0.160537
-6 19.8956 -0.1696
-6 19.9484 -0.178323
-6 19.9987 -0.167072
-6 20.0497 -0.169415
-6 20.1009 -0.16993
-6 20.151 -0.161215
-6 20.2031 -0.170563
-6 20.2533 -0.18045
-6 20.304 -0.1779
-6 20.3549 -0.171586
-6 20.4069 -0.165066
-6 20.458 -0.161693
-6 20.5084 -0.162179
-6 20.5585 -0.158248
-6 20.6084 -0.163226
-6 20.6592 -0.171941
-6 20.7093 -0.164074
-6 20.7611 -0.165604
-6 20.8109 -0.156664
-6 20.8617 -0.158829
-6 20.9117 -0.156796
-6 20.9635 -0.16304
-6 21.0136 -0.163123
-6 21.0663 -0.166628
-6 21.1169 -0.170955
-6 21.1682 -0.170807
-6 21.2207 -0.162419
-6 21.2714 -0.158358
-6 21.3222 -0.159983
-6 21.3732 -0.166834
-6 21.4247 -0.172719
-6 21.4759 -0.162202
-6 21.5267 -0.159284
-6 21.5789 -0.167224
-6 21.6313 -0.170835
-6 21.6829 -0.161547
-6 21.7335 -0.170239
-6 21.7848 -0.174199
-6 21.8366 -0.164416
-6 21.888 -0.166953
-6 21.9402 -0.160873
-6 21.9916 -0.157074
-6 22.0428 -0.174356
-6 22.0943 -0.163479
-6 22.1454 -0.166306
-6 22.197 -0.15173
-6 22.248 -0.155228
-6 22.302 -0.162293
-6 22.3529 -0.163444
-6 22.4052 -0.16011
-6 22.4596 -0.168448
-6 22.5155 -0.170091
-6 22.5719 -0.165954
-6 22.6275 -0.158508
-6 22.6816 -0.17275
-6 22.7375 -0.171156
-6 22.7933 -0.173277
-6 22.8487 -0.177737
-6 22.9046 -0.1681
-6 22.9596 -0.158568
-6 23.0102 -0.167111
-6 23.0654 -0.167287
-6 23.1252 -0.161904
-6 23.1854 -0.172543
-6 23.2353 -0.157107
-6 23.2849 -0.155797
-6 23.3403 -0.158195
-6 23.3913 -0.166279
-6 23.4426 -0.165466
-6 23.4941 -0.163755
-6 23.5451 -0.168431
-6 23.598 -0.154835
-6 23.6506 -0.166012
-6 23.702 -0.160436
-6 23.752 -0.165803
-6 23.8041 -0.162713
-6 23.8581 -0.16218
-6 23.9087 -0.158849
-6 23.9595 -0.155001
-6 24.0128 -0.16255
-6 24.0651 -0.158703
-6 24.1155 -0.167967
-6 24.1667 -0.166793
-6 24.2178 -0.164544
-6 24.2699 -0.166537
-6 24.3229 -0.153906
-6 24.3734 -0.167911
-6 24.4241 -0.165241
-6 24.4772 -0.158599
-6 24.5288 -0.172247
-6 24.5804 -0.1687
-6 24.6333 -0.154836
-6 24.6928 -0.170047
-6 24.7525 -0.165562
-6 24.8125 -0.16576
-6 24.8728 -0.160883
-6 24.9316 -0.173308
-6 24.991 -0.172307
-6 25.0508 -0.168674
-6 25.1016 -0.163111
-6 25.1522 -0.158971
-6 25.2026 -0.162753
-6 25.2536 -0.174575
-6 25.3045 -0.161657
-6 25.356 -0.161315
-6 25.407 -0.157838
-6 25.4576 -0.158191
-6 25.5084 -0.160893
-6 25.5596 -0.17068
-6 25.6106 -0.161428
-6 25.6618 -0.155036
-6 25.7134 -0.15867
-6 25.7645 -0.154292
-6 25.8156 -0.158449
-6 25.8668 -0.161183
-6 25.9178 -0.173231
-6 25.9694 -0.162763
-6 26.0219 -0.160158
-6 26.0732 -0.155933
-6 26.1256 -0.159913
-6 26.1765 -0.161602
-6 26.227 -0.167061
-6 26.2774 -0.159365
-6 26.3285 -0.165604
-6 26.3799 -0.163652
-6 26.4304 -0.165663
-6 26.4814 -0.163729
-6 26.5354 -0.16116
-6 26.5866 -0.169369
-6 26.6373 -0.163008
-6 26.6892 -0.167838
-6 26.7427 -0.157685
-6 26.7938 -0.172151
-6 26.845 -0.1564
-6 26.8962 -0.152453
-6 26.947 -0.162687
-6 26.9987 -0.162167
-6 27.0494 -0.161324
-6 27.1022 -0.157541
-6 27.1529 -0.162792
-6 27.2046 -0.165136
-6 27.2557 -0.161013
-6 27.3084 -0.161201
-6 27.359 -0.158749
-6 27.4097 -0.155538
-6 27.4601 -0.156535
-6 27.5123 -0.171913
-6 27.5626 -0.159811
-6 27.6135 -0.159809
-6 27.6664 -0.164531
-6 27.7159 -0.161989
-6 27.7671 -0.159164
-6 27.8184 -0.169982
-6 27.8701 -0.156633
-6 27.9214 -0.166277
-6 27.9719 -0.164719
-6 28.0236 -0.172578
-6 28.0743 -0.175494
-6 28.1255 -0.178822
-6 28.177 -0.166935
-6 28.2285 -0.162149
-6 28.2797 -0.154796
-6 28.3321 -0.154195
-6 28.3844 -0.165003
-6 28.4349 -0.169818
-6 28.4856 -0.174092
-6 28.5369 -0.162874
-6 28.5865 -0.165612
-6 28.6382 -0.157978
-6 28.6889 -0.156951
-6 28.7398 -0.164547
-6 28.7919 -0.172687
-6 28.8438 -0.162226
-6 28.8947 -0.156585
-6 28.9457 -0.164005
-6 28.9973 -0.153162
-6 29.0488 -0.170161
-6 29.0993 -0.173955
-6 29.1512 -0.171806
-6 29.2028 -0.175697
-6 29.2545 -0.169295
-6 29.3061 -0.170711
-6 29.3591 -0.162154
-6 29.4114 -0.157946
-6 29.4622 -0.17287
-6 29.5125 -0.173747
-6 29.5639 -0.158942
-6 29.6146 -0.160397
-6 29.6659 -0.169314
-6 29.7171 -0.163559
-6 29.7681 -0.168058
-6 29.819 -0.174699
-6 29.8703 -0.174605
-6 29.9245 -0.173977
-6 29.9756 -0.166072
-6 30.0264 -0.158114
-6 30.0789 -0.156109
-6 30.1296 -0.158881
-6 30.1802 -0.168014
-6 30.2324 -0.163606
-6 30.2836 -0.160721
-6 30.3352 -0.158809
-6 30.39 -0.160448
-6 30.4449 -0.164439
-6 30.4992 -0.156739
-6 30.5533 -0.166679
-6 30.6076 -0.163776
-6 30.6618 -0.153875
-6 30.7176 -0.154698
-6 30.7736 -0.157177
-6 30.8252 -0.163381
-6 30.8756 -0.161116
-6 30.9269 -0.157889
-6 30.9792 -0.162864
-6 31.0297 -0.162996
-6 31.0816 -0.159949
-6 31.1354 -0.156914
-6 31.1899 -0.155247
-6 31.2426 -0.157291
-6 31.2931 -0.170328
-6 31.3463 -0.172378
-6 31.3972 -0.164032
-6 31.4483 -0.155711
-6 31.5025 -0.152617
-6 31.553 -0.16086
-6 31.6037 -0.162008
-6 31.6552 -0.161513
-6 31.7069 -0.167856
-6 31.7578 -0.156616
-6 31.8086 -0.160027
-6 31.8597 -0.156103
-6 31.9108 -0.156665
-6 31.9615 -0.157345
-6 32.0127 -0.170314
-6 32.0634 -0.159972
-6 32.114 -0.158752
-6 32.1769 -0.157229
-6 32.2369 -0.156845
-6 32.2958 -0.158489
-6 32.3553 -0.155479
-6 32.4148 -0.15903
-6 32.4742 -0.16019
-6 32.5346 -0.157473
-6 32.5841 -0.165971
-6 32.6334 -0.172296
-6 32.6821 -0.161033
-6 32.7314 -0.156668
-6 32.7807 -0.162051
-6 32.8307 -0.163599
-6 32.8828 -0.167161
-6 32.9322 -0.160761
-6 32.9819 -0.17094
-6 33.0311 -0.169529
-6 33.092 -0.159553
-6 33.1512 -0.153587
-6 33.2109 -0.166347
-6 33.2706 -0.163701
-6 33.3297 -0.167022
-6 33.3808 -0.153168
-6 33.4321 -0.167524
-6 33.4836 -0.162154
-6 33.5349 -0.163344
-6 33.5869 -0.161501
-6 33.6378 -0.154682
-6 33.6897 -0.157893
-6 33.7413 -0.158814
