theta time Kinect_theta
-4 32.5657 -0.200359
-4 32.6281 -0.19839
-4 32.6907 -0.199039
-4 32.7541 -0.198248
-4 32.8178 -0.19738
-4 32.8833 -0.197368
-4 32.9461 -0.198006
-4 33.0103 -0.195374
-4 33.0734 -0.199401
-4 33.1323 -0.19733
-4 33.1955 -0.197858
-4 33.2601 -0.198338
-4 33.3235 -0.197537
-4 33.3837 -0.200473
-4 33.4373 -0.199397
-4 33.4905 -0.200073
-4 33.5446 -0.197836
-4 33.5973 -0.201698
-4 33.6493 -0.196908
-4 33.7124 -0.199952
-4 33.7756 -0.198322
-4 33.8383 -0.19947
-4 33.9026 -0.196537
-4 33.9645 -0.198638
-4 34.0272 -0.19847
-4 34.0915 -0.19926
-4 34.1553 -0.19609
-4 34.2186 -0.199779
-4 34.283 -0.196611
-4 34.3464 -0.200466
-4 34.4121 -0.197816
-4 34.4748 -0.198646
-4 34.5305 -0.198542
-4 34.5856 -0.199241
-4 34.6386 -0.199902
-4 34.6918 -0.197499
-4 34.7436 -0.200102
-4 34.796 -0.196933
-4 34.8482 -0.19963
-4 34.9001 -0.197001
-4 34.9523 -0.198389
-4 35.0047 -0.197828
-4 35.0588 -0.199413
-4 35.116 -0.197621
-4 35.1723 -0.199037
-4 35.2326 -0.198852
-4 35.2862 -0.197278
-4 35.3402 -0.198676
-4 35.3929 -0.198779
-4 35.447 -0.199121
-4 35.5006 -0.196534
-4 35.5546 -0.199759
-4 35.608 -0.199371
-4 35.6615 -0.197803
-4 35.719 -0.197062
-4 35.7781 -0.197247
-4 35.8369 -0.201067
-4 35.8993 -0.196261
-4 35.9634 -0.20021
-4 36.0257 -0.199471
-4 36.0799 -0.196925
-4 36.1328 -0.199271
-4 36.1852 -0.196233
-4 36.2372 -0.199963
-4 36.2889 -0.200384
-4 36.341 -0.196575
-4 36.3949 -0.200326
-4 36.4473 -0.19756
-4 36.4996 -0.199704
-4 36.5618 -0.196532
-4 36.6242 -0.19757
-4 36.6867 -0.199097
-4 36.7493 -0.199869
-4 36.8119 -0.196283
-4 36.8748 -0.197436
-4 36.9384 -0.19818
-4 37.0027 -0.195312
-4 37.0665 -0.198284
-4 37.1288 -0.197625
-4 37.1923 -0.198053
-4 37.2552 -0.196677
-4 37.3177 -0.200083
-4 37.376 -0.197032
-4 37.4392 -0.198439
-4 37.502 -0.197645
-4 37.5663 -0.199579
-4 37.629 -0.198629
-4 37.6915 -0.198573
-4 37.7539 -0.201465
-4 37.8069 -0.19938
-4 37.8586 -0.198931
-4 37.9111 -0.199749
-4 37.9753 -0.199118
-4 38.0378 -0.199422
-4 38.101 -0.199535
-4 38.1652 -0.197681
-4 38.228 -0.200856
-4 38.2903 -0.202229
-4 38.3533 -0.196566
-4 38.4162 -0.196385
-4 38.4801 -0.197314
-4 38.5409 -0.197528
-4 38.5983 -0.199791
-4 38.6554 -0.197767
-4 38.7131 -0.198983
-4 38.7701 -0.198362
-4 38.8276 -0.1992
-4 38.8866 -0.198398
-4 38.9455 -0.19874
-4 39.0103 -0.19777
-4 39.073 -0.200621
-4 39.1356 -0.198218
-4 39.1979 -0.198924
-4 39.2606 -0.198141
-4 39.3224 -0.199347
-4 39.3758 -0.197213
-4 39.432 -0.198883
-4 39.4846 -0.198141
-4 39.5377 -0.200012
-4 39.5905 -0.198628
-4 39.644 -0.197853
-4 39.698 -0.198527
-4 39.7532 -0.19823
-4 39.8087 -0.198846
-4 39.8619 -0.198337
-4 39.9153 -0.198774
-4 39.969 -0.199783
-4 40.0227 -0.19809
-4 40.0772 -0.199411
-4 40.1308 -0.199703
-4 40.1845 -0.198727
-4 40.2374 -0.197706
-4 40.3009 -0.199827
-4 40.3585 -0.199942
-4 40.4146 -0.197524
-4 40.4687 -0.19942
-4 40.5254 -0.19841
-4 40.5798 -0.198317
-4 40.6343 -0.194885
-4 40.6872 -0.197874
-4 40.7399 -0.200558
-4 40.7936 -0.19828
-4 40.8469 -0.199966
-4 40.9002 -0.197015
-4 40.9544 -0.200254
-4 41.0088 -0.198769
-4 41.0633 -0.200538
-4 41.118 -0.197508
-4 41.1712 -0.199364
-4 41.225 -0.198167
-4 41.2791 -0.196867
-4 41.3316 -0.199839
-4 41.3854 -0.19823
-4 41.4396 -0.199896
-4 41.4925 -0.198735
-4 41.5453 -0.198119
-4 41.5982 -0.199931
-4 41.6514 -0.198786
-4 41.7058 -0.201304
-4 41.769 -0.197642
-4 41.8324 -0.199927
-4 41.8962 -0.19762
-4 41.9611 -0.197417
-4 42.0208 -0.198488
-4 42.0759 -0.200342
-4 42.1294 -0.19583
-4 42.1836 -0.199785
-4 42.2365 -0.198351
-4 42.29 -0.199504
-4 42.3434 -0.198743
-4 42.3961 -0.199562
-4 42.4494 -0.198906
-4 42.5016 -0.197704
-4 42.562 -0.20051
-4 42.6222 -0.199162
-4 42.6769 -0.199134
-4 42.731 -0.198376
-4 42.7844 -0.198443
-4 42.8383 -0.197991
-4 42.8925 -0.196878
-4 42.9474 -0.19885
-4 43.0009 -0.199864
-4 43.0551 -0.198514
-4 43.1083 -0.200479
-4 43.1635 -0.199177
-4 43.2188 -0.198099
-4 43.2714 -0.199105
-4 43.3238 -0.199184
-4 43.3845 -0.197987
-4 43.4385 -0.198389
-4 43.4924 -0.198026
-4 43.5478 -0.198371
-4 43.6017 -0.19857
-4 43.6564 -0.2008
-4 43.7098 -0.200028
-4 43.7645 -0.199664
-4 43.8179 -0.202143
-4 43.873 -0.197918
-4 43.926 -0.202379
-4 43.9803 -0.199997
-4 44.034 -0.200941
-4 44.0871 -0.198835
-4 44.141 -0.198111
-4 44.1942 -0.199728
-4 44.2501 -0.197501
-4 44.3047 -0.200207
-4 44.3626 -0.198678
-4 44.42 -0.198283
-4 44.4774 -0.198401
-4 44.5348 -0.199647
-4 44.5921 -0.19782
-4 44.6486 -0.199742
-4 44.7118 -0.198121
-4 44.7742 -0.198404
-6 0.04249 -0.240925
-6 0.101965 -0.239953
-6 0.159586 -0.236726
-6 0.214022 -0.241875
-6 0.268604 -0.240091
-6 0.323072 -0.237376
-6 0.379271 -0.238864
-6 0.433704 -0.239668
-6 0.49011 -0.238633
-6 0.544987 -0.240269
-6 0.599301 -0.241493
-6 0.653869 -0.238568
-6 0.70756 -0.240468
-6 0.762187 -0.235823
-6 0.815463 -0.229611
-6 0.87029 -0.240734
-6 0.924739 -0.237494
-6 0.97888 -0.243646
-6 1.03254 -0.24128
-6 1.09628 -0.242105
-6 1.15983 -0.237435
-6 1.2263 -0.237513
-6 1.28904 -0.237646
-6 1.35271 -0.240088
-6 1.41638 -0.242097
-6 1.48083 -0.237341
-6 1.54358 -0.239245
-6 1.60731 -0.237837
-6 1.67021 -0.241445
-6 1.73324 -0.24102
-6 1.79587 -0.237172
-6 1.85977 -0.23944
-6 1.92313 -0.238082
-6 1.98827 -0.24131
-6 2.05405 -0.239856
-6 2.11933 -0.242875
-6 2.18248 -0.238402
-6 2.24561 -0.237207
-6 2.30841 -0.239902
-6 2.37175 -0.238019
-6 2.43498 -0.242089
-6 2.49933 -0.238409
-6 2.56275 -0.235449
-6 2.62652 -0.239509
-6 2.69034 -0.241724
-6 2.74318 -0.237422
-6 2.79472 -0.240606
-6 2.84681 -0.242374
-6 2.91309 -0.234348
-6 2.97727 -0.245176
-6 3.0403 -0.239103
-6 3.10561 -0.241403
-6 3.16831 -0.238762
-6 3.22109 -0.235907
-6 3.28424 -0.241544
-6 3.34881 -0.243936
-6 3.41347 -0.243092
-6 3.47836 -0.241855
-6 3.54298 -0.237262
-6 3.60816 -0.238459
-6 3.67113 -0.241958
-6 3.73458 -0.233276
-6 3.79813 -0.234823
-6 3.86119 -0.238917
-6 3.92481 -0.239436
-6 3.98798 -0.24347
-6 4.0514 -0.239103
-6 4.11502 -0.237944
-6 4.18022 -0.23846
-6 4.24311 -0.239447
-6 4.30652 -0.240102
-6 4.36951 -0.236882
-6 4.43299 -0.237586
-6 4.49741 -0.238263
-6 4.56028 -0.238019
-6 4.62383 -0.241682
-6 4.68786 -0.236383
-6 4.75076 -0.23598
-6 4.80401 -0.239874
-6 4.85799 -0.236375
-6 4.92246 -0.238983
-6 4.98684 -0.229154
-6 5.05092 -0.238658
-6 5.11337 -0.231062
-6 5.17826 -0.239539
-6 5.24168 -0.23915
-6 5.29383 -0.235311
-6 5.34653 -0.23776
-6 5.39995 -0.244286
-6 5.45182 -0.240676
-6 5.50402 -0.236425
-6 5.55622 -0.239454
-6 5.61134 -0.237428
-6 5.67308 -0.240085
-6 5.72453 -0.243
-6 5.77679 -0.237698
-6 5.82967 -0.242366
-6 5.8824 -0.239055
-6 5.94857 -0.240836
-6 6.01359 -0.245524
-6 6.07875 -0.233366
-6 6.14506 -0.238087
-6 6.21071 -0.241915
-6 6.27482 -0.237015
-6 6.33861 -0.242922
-6 6.40261 -0.235299
-6 6.46708 -0.238319
-6 6.53051 -0.242821
-6 6.59359 -0.2432
-6 6.64709 -0.235975
-6 6.70097 -0.240574
-6 6.75614 -0.23684
-6 6.81039 -0.231068
-6 6.86564 -0.243509
-6 6.92067 -0.235357
-6 6.97591 -0.245634
-6 7.02976 -0.238232
-6 7.0836 -0.239153
-6 7.13721 -0.238711
-6 7.19175 -0.229861
-6 7.24666 -0.238248
-6 7.30119 -0.238508
-6 7.35653 -0.241582
-6 7.41023 -0.243171
-6 7.46461 -0.237968
-6 7.51928 -0.238313
-6 7.5742 -0.233741
-6 7.62886 -0.239938
-6 7.68327 -0.237018
-6 7.73756 -0.239986
-6 7.79166 -0.240284
-6 7.84761 -0.242979
-6 7.90172 -0.238594
-6 7.95579 -0.238518
-6 8.00956 -0.240303
-6 8.06409 -0.244137
-6 8.11872 -0.23934
-6 8.17297 -0.239924
-6 8.22689 -0.236944
-6 8.281 -0.237099
-6 8.33566 -0.240187
-6 8.3901 -0.238164
-6 8.44475 -0.241865
-6 8.49918 -0.23609
-6 8.55375 -0.243562
-6 8.60972 -0.241511
-6 8.66326 -0.237527
-6 8.71737 -0.243038
-6 8.77103 -0.237313
-6 8.82538 -0.240921
-6 8.87971 -0.238566
-6 8.93421 -0.239874
-6 8.98784 -0.239762
-6 9.04167 -0.237372
-6 9.09907 -0.237651
-6 9.15271 -0.237554
-6 9.20781 -0.232512
-6 9.26147 -0.238197
-6 9.31559 -0.23817
-6 9.36924 -0.238544
-6 9.42256 -0.240311
-6 9.47614 -0.239396
-6 9.52956 -0.240612
-6 9.58383 -0.240064
-6 9.63727 -0.239956
-6 9.6911 -0.239017
-6 9.74423 -0.241845
-6 9.79894 -0.238985
-6 9.85367 -0.240893
-6 9.90695 -0.238285
-6 9.96026 -0.238087
-6 10.0142 -0.239354
-6 10.0676 -0.237849
-6 10.1217 -0.239409
-6 10.1773 -0.241655
-6 10.2305 -0.232279
-6 10.2864 -0.237252
-6 10.3409 -0.238109
-6 10.3956 -0.236628
-6 10.4509 -0.240338
-6 10.5054 -0.23911
-6 10.5642 -0.24322
-6 10.6223 -0.239461
-6 10.6806 -0.242953
-6 10.7404 -0.243247
-6 10.7998 -0.237927
-6 10.8541 -0.23942
-6 10.914 -0.241287
-6 10.9695 -0.238847
-6 11.0241 -0.237704
-6 11.0792 -0.240739
-6 11.1333 -0.242744
-6 11.1888 -0.235601
-6 11.2436 -0.239384
-6 11.2983 -0.23914
-6 11.3525 -0.244367
-6 11.4068 -0.23489
-6 11.4608 -0.237407
-6 11.5147 -0.244333
-6 11.5681 -0.244553
-6 11.6218 -0.247524
-6 11.6762 -0.235463
-6 11.7311 -0.240852
-6 11.7862 -0.238589
-6 11.8404 -0.232076
-6 11.8943 -0.237205
-6 11.9483 -0.237194
-6 12.0024 -0.237065
-6 12.0575 -0.240975
-6 12.1176 -0.238374
-6 12.1707 -0.231221
-6 12.2236 -0.239926
-6 12.2826 -0.235968
-6 12.3417 -0.240694
-6 12.3994 -0.238902
-6 12.4575 -0.239992
-6 12.5158 -0.240855
-6 12.5734 -0.236615
-6 12.6294 -0.239408
-6 12.6874 -0.235759
-6 12.7442 -0.23632
-6 12.8026 -0.239195
-6 12.8673 -0.23849
-6 12.9306 -0.241162
-6 12.9937 -0.243844
-6 13.0493 -0.239368
-6 13.1021 -0.238889
-6 13.1547 -0.24243
-6 13.2089 -0.238547
-6 13.261 -0.23728
-6 13.3137 -0.236632
-6 13.3657 -0.238287
-6 13.42 -0.23672
-6 13.4734 -0.245462
-6 13.526 -0.239039
-6 13.5785 -0.239151
-6 13.631 -0.241029
-6 13.6837 -0.244435
-6 13.736 -0.233534
-6 13.7995 -0.240598
-6 14.0175 -0.241256
-6 14.0735 -0.242199
-6 14.1405 -0.24151
-6 14.1991 -0.244086
-6 14.253 -0.242067
-6 14.3122 -0.239605
-6 14.37 -0.240167
-6 14.4245 -0.24209
-6 14.4822 -0.243518
-6 14.5403 -0.239806
-6 14.6 -0.240415
-6 14.6589 -0.239289
-6 14.7182 -0.237166
-6 14.7752 -0.238482
-6 14.8313 -0.23987
-6 14.8887 -0.242421
-6 14.9459 -0.240018
-6 15.0037 -0.237838
-6 15.0614 -0.24249
-6 15.1198 -0.238504
-6 15.1767 -0.242345
-6 15.2384 -0.239723
-6 15.303 -0.242402
-6 15.3558 -0.241494
-6 15.4186 -0.239886
-6 15.4754 -0.238551
-6 15.5333 -0.241383
-6 15.5897 -0.233076
-6 15.6434 -0.235561
-6 15.6973 -0.244451
-6 15.7513 -0.236588
-6 15.8049 -0.241416
-6 15.8592 -0.241609
-6 15.9133 -0.236731
-6 15.9682 -0.240776
-6 16.0222 -0.245078
-6 16.077 -0.237089
-6 16.1305 -0.237784
-6 16.1851 -0.236529
-6 16.2385 -0.247047
-6 16.2922 -0.238854
-6 16.3462 -0.242307
-6 16.4016 -0.24199
-6 16.4561 -0.240938
-6 16.5097 -0.242312
-6 16.5631 -0.244518
-6 16.617 -0.240931
-6 16.6705 -0.243739
-6 16.7251 -0.242281
-6 16.7798 -0.240597
-6 16.8348 -0.238752
-6 16.8903 -0.239459
-6 16.9463 -0.242854
-6 17.0006 -0.242889
-6 17.0546 -0.239728
-6 17.1082 -0.240829
-6 17.1621 -0.237133
-6 17.2182 -0.238594
-6 17.2721 -0.239646
-6 17.3265 -0.242708
-6 17.3812 -0.243081
-6 17.4348 -0.240348
-6 17.4906 -0.24256
-6 17.5451 -0.239877
-6 17.5987 -0.242966
-6 17.6522 -0.237026
-6 17.7056 -0.246048
-6 17.76 -0.240054
-6 17.8135 -0.246267
-6 17.8677 -0.240231
-6 17.9223 -0.239073
-6 17.9764 -0.242462
-6 18.0306 -0.241569
-6 18.0854 -0.239334
-6 18.1404 -0.246993
-6 18.1962 -0.237969
-6 18.2496 -0.246605
-6 18.3071 -0.237301
-6 18.3651 -0.241414
-6 18.4196 -0.233571
-6 18.4737 -0.239274
-6 18.53 -0.236688
-6 18.5832 -0.238768
-6 18.6367 -0.241345
-6 18.6931 -0.238422
-6 18.747 -0.239193
-6 18.801 -0.240372
-6 18.8547 -0.24258
-6 18.9073 -0.238671
-6 18.9607 -0.238648
-6 19.014 -0.241705
-6 19.0664 -0.239243
-6 19.1191 -0.242527
-6 19.1717 -0.239841
-6 19.2252 -0.241273
-6 19.2789 -0.240859
-6 19.3313 -0.241859
-6 19.3839 -0.244659
-6 19.4361 -0.241288
-6 19.4909 -0.245114
-6 19.5433 -0.24404
-6 19.5959 -0.243359
-6 19.6494 -0.238806
-6 19.7014 -0.241405
-6 19.7538 -0.23471
-6 19.8073 -0.239022
-6 19.8591 -0.240494
-6 19.9116 -0.242224
-6 19.9658 -0.238596
-6 20.0231 -0.239876
-6 20.0806 -0.238674
-6 20.1351 -0.240398
-6 20.1898 -0.236025
-6 20.2437 -0.240064
-6 20.2975 -0.23981
-6 20.3555 -0.238411
-6 20.413 -0.244689
-6 20.4731 -0.240391
-6 20.5316 -0.245532
-6 20.5895 -0.238553
-6 20.6458 -0.243787
-6 20.7042 -0.240452
-6 20.7618 -0.239983
-6 20.8161 -0.239641
-6 20.8715 -0.246767
-6 20.9264 -0.239631
-6 20.9808 -0.243342
-6 21.0348 -0.23829
-6 21.0898 -0.24514
-6 21.1454 -0.242551
-6 21.2003 -0.244462
-6 21.2583 -0.23884
-6 21.3184 -0.240575
-6 21.3751 -0.244668
-6 21.4323 -0.230127
-6 21.489 -0.239954
-6 21.5426 -0.245662
-6 21.5962 -0.242915
-6 21.6499 -0.243108
-6 21.7028 -0.239387
-6 21.756 -0.241536
-6 21.8091 -0.242519
-6 21.863 -0.240896
-6 21.9168 -0.238809
-6 21.9712 -0.240746
-6 22.0264 -0.24201
-6 22.0801 -0.241466
-6 22.1335 -0.236534
-6 22.1934 -0.240718
-6 22.2503 -0.245264
-6 22.3093 -0.241021
-6 22.3672 -0.241158
-6 22.4253 -0.239264
-6 22.4836 -0.239012
-6 22.5415 -0.23834
-6 22.5991 -0.241064
-6 22.6581 -0.238744
-6 22.7153 -0.240339
-6 22.7698 -0.243976
-6 22.8259 -0.24071
-6 22.8793 -0.243398
-6 22.9336 -0.240899
-6 22.9884 -0.23783
-6 23.0428 -0.241953
-6 23.097 -0.239301
-6 23.1522 -0.239964
-6 23.2062 -0.240215
-6 23.2599 -0.242188
-6 23.3137 -0.23655
-6 23.3678 -0.240058
-6 23.4214 -0.240355
-6 23.475 -0.241448
-6 23.5296 -0.238876
-6 23.5833 -0.241376
-6 23.6371 -0.238378
-6 23.6906 -0.241219
-6 23.7434 -0.231279
-6 23.8004 -0.241447
-6 23.8579 -0.236743
-6 23.9128 -0.244452
-6 23.9667 -0.23846
-6 24.0195 -0.241363
-6 24.0765 -0.23891
-6 24.1322 -0.244611
-6 24.1858 -0.237959
-6 24.24 -0.242914
-6 24.296 -0.238476
-6 24.3602 -0.238333
-6 24.4233 -0.242422
-6 24.4863 -0.239414
-6 24.55 -0.242101
-6 24.6143 -0.241531
-6 24.678 -0.24
-6 24.7353 -0.236287
-6 24.7993 -0.239548
-6 24.8629 -0.240088
-6 24.9181 -0.239285
-6 24.9717 -0.237618
-6 25.0255 -0.241005
-6 25.0811 -0.23759
-6 25.1356 -0.240946
-6 25.1897 -0.244571
-6 25.2467 -0.238023
-6 25.3004 -0.240294
-6 25.3536 -0.241759
-6 25.407 -0.239496
-6 25.4615 -0.239422
-6 25.5152 -0.240806
-6 25.5687 -0.238696
-6 25.6227 -0.242683
-6 25.6769 -0.237756
-6 25.7311 -0.239444
-6 25.7851 -0.241413
-6 25.8383 -0.240325
-6 25.8917 -0.243344
-6 25.9462 -0.237165
-6 26 -0.238609
-6 26.0549 -0.240942
-6 26.1086 -0.236378
-6 26.1631 -0.240182
-6 26.218 -0.238294
-6 26.2725 -0.240811
-6 26.3261 -0.240155
-6 26.3802 -0.237706
-6 26.4334 -0.238606
-6 26.4889 -0.2377
-6 26.5432 -0.240707
-6 26.6007 -0.238381
-6 26.6545 -0.239289
-6 26.7087 -0.239962
-6 26.7642 -0.240948
-6 26.8193 -0.237224
-6 26.8736 -0.243965
-6 26.9279 -0.241603
-6 26.9813 -0.240421
-6 27.0342 -0.236971
-6 27.0868 -0.240082
-6 27.1418 -0.23981
-6 27.1955 -0.240353
-6 27.2517 -0.240829
-6 27.3047 -0.239852
-6 27.3573 -0.24054
-6 27.4091 -0.233536
-6 27.4622 -0.236977
-6 27.5151 -0.240164
-6 27.5693 -0.239178
-6 27.6219 -0.241587
-6 27.6743 -0.239762
-6 27.7275 -0.243127
-6 27.7808 -0.243046
-6 27.8339 -0.236271
-6 27.8872 -0.242162
-6 27.9396 -0.241735
-6 27.9927 -0.237741
-6 28.0451 -0.243637
-6 28.0977 -0.242436
-6 28.1504 -0.238034
-6 28.2045 -0.243593
-6 28.2569 -0.242032
-6 28.3089 -0.243116
-6 28.3614 -0.239951
-6 28.414 -0.23974
-6 28.4663 -0.239806
-6 28.5199 -0.242701
-6 28.5713 -0.243829
-6 28.6242 -0.233771
-6 28.6759 -0.244642
-6 28.7295 -0.238707
-6 28.7831 -0.243784
-6 28.8357 -0.242855
-6 28.8879 -0.241839
-6 28.9402 -0.240788
-6 28.9928 -0.236947
-6 29.0451 -0.243849
-6 29.0989 -0.243738
-6 29.154 -0.239305
-6 29.2084 -0.240862
-6 29.2608 -0.244771
-6 29.3126 -0.237768
-6 29.3654 -0.239322
-6 29.4169 -0.238447
-6 29.4693 -0.237873
-6 29.5227 -0.242799
-6 29.5746 -0.235737
-6 29.6269 -0.238647
-6 29.6788 -0.237153
-6 29.7342 -0.240564
-6 29.7849 -0.24089
-6 29.8372 -0.239267
-6 29.8894 -0.240084
-6 29.9422 -0.239042
-6 29.9957 -0.239363
-6 30.0481 -0.238471
-6 30.1012 -0.24177
-6 30.1639 -0.240175
-6 30.2221 -0.242334
-6 30.2758 -0.241295
-6 30.3303 -0.238157
-6 30.386 -0.23956
-6 30.4407 -0.241294
-6 30.4979 -0.241589
-6 30.5556 -0.236718
-6 30.6138 -0.236317
-6 30.672 -0.241102
-6 30.735 -0.238636
-6 30.7986 -0.240398
-6 30.8623 -0.239224
-6 30.9276 -0.238688
-6 30.9911 -0.24
-6 31.0549 -0.241533
-6 31.1204 -0.229189
-6 31.184 -0.237155
-6 31.2477 -0.239384
-6 31.3111 -0.241481
-6 31.3754 -0.238794
-6 31.4388 -0.240648
-6 31.4964 -0.238379
-6 31.5507 -0.240054
-6 31.6041 -0.242918
-6 31.6578 -0.238199
-6 31.7114 -0.239926
-6 31.7656 -0.236624
-6 31.8195 -0.238867
-6 31.8728 -0.239543
-6 31.9264 -0.242226
-6 31.9809 -0.240167
-6 32.0355 -0.239599
-6 32.089 -0.239255
-6 32.1431 -0.235421
-6 32.1986 -0.240276
-6 32.2522 -0.239604
-6 32.3056 -0.240265
-6 32.359 -0.238587
-6 32.4127 -0.241086
-6 32.4664 -0.239549
-6 32.5203 -0.241751
-6 32.5758 -0.241438
-6 32.6297 -0.240232
-6 32.684 -0.240309
-6 32.7396 -0.238931
-6 32.7951 -0.23801
-6 32.8482 -0.241799
-6 32.9026 -0.241279
-6 32.9611 -0.240134
-6 33.0197 -0.235923
-6 33.0781 -0.235767
-6 33.1364 -0.240346
-6 33.1939 -0.235249
-6 33.2498 -0.240636
-6 33.3059 -0.236268
-6 33.3608 -0.242428
-6 33.4142 -0.238617
-6 33.4734 -0.242424
-6 33.5377 -0.240778
-6 33.6013 -0.238392
-6 33.6645 -0.236979
-6 33.7285 -0.239588
-6 33.7842 -0.236763
-6 33.8393 -0.238593
-6 33.8933 -0.236542
-6 33.9484 -0.238471
-6 34.0029 -0.236062
-6 34.0572 -0.241925
-6 34.1121 -0.234914
-6 34.1664 -0.240183
-6 34.2216 -0.236457
-6 34.2757 -0.239992
-6 34.3293 -0.239578
-6 34.3837 -0.239016
-6 34.4409 -0.240057
-6 34.4992 -0.237731
-6 34.5583 -0.237829
-6 34.6162 -0.238687
-6 34.6744 -0.237862
-6 34.7331 -0.236865
-6 34.7907 -0.238962
-6 34.8502 -0.238108
-6 34.907 -0.236279
-6 34.9616 -0.241441
-6 35.0218 -0.240324
-6 35.0864 -0.241563
-6 35.1497 -0.237191
-6 35.2094 -0.238696
-6 35.272 -0.240514
-6 35.3356 -0.238962
-6 35.3993 -0.241694
-6 35.4606 -0.244894
-6 35.5238 -0.237667
-6 35.5897 -0.238642
-6 35.6529 -0.240473
-6 35.716 -0.238353
-6 35.7789 -0.237771
-6 35.8396 -0.240099
-6 35.8979 -0.242365
-6 35.9545 -0.237282
-6 36.0114 -0.240025
-6 36.0684 -0.238834
-6 36.1267 -0.239739
-6 36.1846 -0.240318
-6 36.2451 -0.236036
-6 36.2993 -0.242958
-6 36.3532 -0.240372
-6 36.4077 -0.23087
-6 36.4627 -0.240195
-6 36.5228 -0.239962
-6 36.5812 -0.238112
-6 36.639 -0.238093
-6 36.6968 -0.240175
-6 36.7502 -0.240568
-6 36.804 -0.234509
-6 36.8574 -0.241493
-6 36.9151 -0.239713
-6 36.9734 -0.240116
-6 37.0298 -0.241226
-6 37.0875 -0.24144
-6 37.1454 -0.238183
-6 37.2028 -0.236324
-6 37.2572 -0.239385
-6 37.311 -0.240299
-6 37.3648 -0.238478
-6 37.4184 -0.240401
-6 37.4771 -0.239574
-6 37.5343 -0.23516
-6 37.5916 -0.240059
-6 37.649 -0.238291
-6 37.7069 -0.2377
-6 37.7663 -0.24069
-6 37.8239 -0.238634
-6 37.8796 -0.236528
-6 37.9347 -0.239554
-6 37.9904 -0.239784
-6 38.0446 -0.237852
-6 38.0986 -0.242096
-6 38.156 -0.240074
-6 38.2153 -0.239135
-6 38.2811 -0.240628
-6 38.3447 -0.23891
-6 38.4053 -0.243638
-6 38.4633 -0.237954
-6 38.523 -0.234413
-6 38.582 -0.241682
-6 38.6453 -0.243042
-6 38.7085 -0.237758
-6 38.7654 -0.233577
-6 38.8197 -0.233575
-6 38.8744 -0.237776
-6 38.9289 -0.238777
-6 38.983 -0.238621
-6 39.0363 -0.240349
-6 39.0898 -0.240133
-6 39.1437 -0.240548
-6 39.197 -0.241541
-6 39.2513 -0.237135
-6 39.3057 -0.238085
-6 39.3594 -0.238901
-6 39.4143 -0.240447
-6 39.4679 -0.239537
-6 39.5215 -0.240325
-6 39.5757 -0.238241
-6 39.6311 -0.243359
-6 39.6953 -0.238351
-6 39.7588 -0.236191
-6 39.8216 -0.239906
-6 39.8854 -0.236994
-6 39.9482 -0.240544
-6 40.0119 -0.235993
-6 40.0755 -0.239264
-6 40.1386 -0.236306
-6 40.2004 -0.235484
-6 40.2532 -0.241609
-6 40.3057 -0.236192
-6 40.3708 -0.237772
-6 40.4341 -0.240968
-6 40.4973 -0.235852
-6 40.5614 -0.239895
-6 40.6258 -0.239267
-6 40.6886 -0.239116
-6 40.752 -0.238356
-6 40.8166 -0.238374
-6 40.8793 -0.239785
-6 40.9431 -0.236044
-6 41.0056 -0.240252
-6 41.0686 -0.236863
-6 41.1317 -0.238668
-6 41.1954 -0.242856
-6 41.2535 -0.239869
-6 41.3113 -0.240493
-6 41.3704 -0.236685
-6 41.4325 -0.240614
-6 41.4957 -0.242804
-6 41.5592 -0.24274
-6 41.6225 -0.240785
-6 41.6862 -0.237432
-6 41.7515 -0.239922
-6 41.8145 -0.236198
-6 41.8781 -0.240387
-6 41.9411 -0.238411
-6 42.0039 -0.23964
-6 42.0668 -0.236454
-6 42.1191 -0.232286
-6 42.1721 -0.238067
-6 42.2257 -0.237346
-6 42.2788 -0.238702
-6 42.331 -0.233828
-6 42.385 -0.236533
-6 42.4373 -0.238474
-6 42.502 -0.238374
-6 42.5664 -0.241794
-6 42.6334 -0.237518
-6 42.6975 -0.242031
-6 42.7608 -0.250484
-6 42.8236 -0.240406
-6 42.8873 -0.239298
-6 42.9508 -0.236308
-6 43.014 -0.238262
-6 43.0765 -0.242164
-6 43.1405 -0.241448
-6 43.2029 -0.237416
-6 43.2562 -0.237236
-6 43.3104 -0.239645
-6 43.3649 -0.240005
-6 43.4187 -0.240858
-6 43.4727 -0.235079
-6 43.5265 -0.240667
-6 43.5807 -0.237606
-6 43.635 -0.242857
-6 43.6899 -0.235827
-6 43.7439 -0.239461
-6 43.7985 -0.239858
-6 43.8524 -0.240951
-6 43.9068 -0.241138
-6 43.961 -0.239902
-6 44.0149 -0.236168
-6 44.0683 -0.23821
-6 44.132 -0.236996
-6 44.1965 -0.24083
-6 44.2533 -0.236756
-6 44.3073 -0.237227
-6 44.3633 -0.237197
-6 44.4172 -0.239456
-6 44.4699 -0.240453
-6 44.5226 -0.239129
-6 44.5762 -0.239517
-6 44.6285 -0.238262
-6 44.6823 -0.235877
-6 44.7342 -0.238057
-6 44.7864 -0.238306
-8 0.0136902 -0.281227
-8 0.0766358 -0.287475
-8 0.139144 -0.280701
-8 0.201222 -0.284439
