theta time VICON_theta
-6 15.12 -0.182067
-6 15.125 -0.182176
-6 15.13 -0.182128
-6 15.135 -0.182207
-6 15.14 -0.182111
-6 15.145 -0.182011
-6 15.15 -0.181977
-6 15.166 -0.1821
-6 15.166 -0.1821
-6 15.17 -0.182149
-6 15.175 -0.181791
-6 15.18 -0.181981
-6 15.185 -0.182082
-6 15.19 -0.181832
-6 15.195 -0.181988
-6 15.2004 -0.182113
-6 15.205 -0.182095
-6 15.21 -0.182141
-6 15.215 -0.182124
-6 15.22 -0.182088
-6 15.225 -0.182022
-6 15.23 -0.181945
-6 15.235 -0.181998
-6 15.24 -0.182138
-6 15.245 -0.182178
-6 15.25 -0.182199
-6 15.255 -0.18211
-6 15.26 -0.182136
-6 15.2649 -0.181998
-6 15.2827 -0.182066
-6 15.2827 -0.182066
-6 15.2857 -0.181865
-6 15.29 -0.182036
-6 15.2953 -0.182114
-6 15.3 -0.182173
-6 15.3174 -0.182147
-6 15.3174 -0.182147
-6 15.32 -0.181942
-6 15.3251 -0.181878
-6 15.33 -0.181806
-6 15.335 -0.181961
-6 15.34 -0.182124
-6 15.3449 -0.182035
-6 15.35 -0.182165
-6 15.355 -0.182018
-6 15.36 -0.182165
-6 15.365 -0.182051
-6 15.3699 -0.182179
-6 15.3749 -0.18216
-6 15.3799 -0.181877
-6 15.3857 -0.182089
-6 15.39 -0.182222
-6 15.3949 -0.18225
-6 15.3999 -0.182158
-6 15.405 -0.182187
-6 15.41 -0.182135
-6 15.415 -0.182195
-6 15.4209 -0.182192
-6 15.425 -0.182181
-6 15.43 -0.182144
-6 15.435 -0.182227
-6 15.44 -0.182056
-6 15.4449 -0.182147
-6 15.45 -0.182359
-6 15.455 -0.1821
-6 15.46 -0.181996
-6 15.465 -0.182027
-6 15.47 -0.182202
-6 15.475 -0.181943
-6 15.48 -0.181911
-6 15.4851 -0.182112
-6 15.49 -0.182072
-6 15.495 -0.182057
-6 15.5 -0.182057
-6 15.505 -0.182075
-6 15.51 -0.18212
-6 15.515 -0.182203
-6 15.52 -0.182121
-6 15.5249 -0.182164
-6 15.5299 -0.182063
-6 15.535 -0.182171
-6 15.54 -0.18214
-6 15.545 -0.181994
-6 15.5501 -0.181848
-6 15.566 -0.182154
-6 15.566 -0.182154
-6 15.5701 -0.182233
-6 15.575 -0.18219
-6 15.5799 -0.182052
-6 15.5857 -0.181823
-6 15.59 -0.181971
-6 15.595 -0.182147
-6 15.5999 -0.182205
-6 15.605 -0.182058
-6 15.6099 -0.182008
-6 15.615 -0.182049
-6 15.62 -0.181983
-6 15.6249 -0.182033
-6 15.6299 -0.182076
-6 15.635 -0.182065
-6 15.64 -0.182052
-6 15.645 -0.182144
-6 15.65 -0.18185
-6 15.655 -0.182075
-6 15.6599 -0.181968
-6 15.6649 -0.182071
-6 15.6841 -0.182107
-6 15.6841 -0.182107
-6 15.6853 -0.182194
-6 15.6899 -0.182097
-6 15.6949 -0.182059
-6 15.7 -0.182133
-6 15.705 -0.182061
-6 15.71 -0.182188
-6 15.715 -0.181979
-6 15.72 -0.182102
-6 15.7249 -0.182145
-6 15.7299 -0.182045
-6 15.735 -0.181909
-6 15.7399 -0.182127
-6 15.745 -0.182084
-6 15.75 -0.182075
-6 15.755 -0.182204
-6 15.7599 -0.182123
-6 15.7649 -0.182148
-6 15.77 -0.182075
-6 15.7749 -0.182198
-6 15.7799 -0.18203
-6 15.7855 -0.182207
-6 15.79 -0.182174
-6 15.7949 -0.182036
-6 15.7999 -0.182069
-6 15.805 -0.18219
-6 15.81 -0.182134
-6 15.815 -0.182056
-6 15.8201 -0.182131
-6 15.825 -0.182136
-6 15.8301 -0.182046
-6 15.8351 -0.182183
-6 15.84 -0.182076
-6 15.845 -0.182131
-6 15.8499 -0.181989
-6 15.855 -0.182196
-6 15.86 -0.182067
-6 15.865 -0.182106
-6 15.87 -0.182225
-6 15.875 -0.182191
-6 15.88 -0.182114
-6 15.8852 -0.182045
-6 15.89 -0.182092
-6 15.895 -0.182038
-6 15.9 -0.182095
-6 15.9051 -0.18194
-6 15.9101 -0.181927
-6 15.9152 -0.182097
-6 15.9201 -0.182022
-6 15.9251 -0.181983
-6 15.93 -0.182279
-6 15.9351 -0.181967
-6 15.94 -0.182045
-6 15.9449 -0.182129
-6 15.9499 -0.182136
-6 15.9664 -0.182119
-6 15.9664 -0.182119
-6 15.9702 -0.182241
-6 15.975 -0.18212
-6 15.98 -0.182026
-6 15.9852 -0.182088
-6 15.99 -0.181917
-6 15.995 -0.182198
-6 16 -0.1821
-6 16.0049 -0.182063
-6 16.0099 -0.182023
-6 16.0149 -0.18212
-6 16.02 -0.181932
-6 16.025 -0.182084
-6 16.0299 -0.182069
-6 16.0349 -0.182023
-6 16.0496 -0.182179
-6 16.0496 -0.182179
-6 16.05 -0.182157
-6 16.055 -0.18204
-6 16.06 -0.181985
-6 16.0649 -0.182113
-6 16.0843 -0.182209
-6 16.0843 -0.182209
-6 16.0854 -0.182173
-6 16.09 -0.182041
-6 16.0949 -0.18198
-6 16.0999 -0.182034
-6 16.1176 -0.182053
-6 16.1176 -0.182053
-6 16.12 -0.182109
-6 16.125 -0.182055
-6 16.1301 -0.182157
-6 16.1351 -0.181972
-6 16.1511 -0.182164
-6 16.1511 -0.182164
-6 16.1551 -0.18186
-6 16.1601 -0.182132
-6 16.165 -0.182184
-6 16.17 -0.182008
-6 16.175 -0.182116
-6 16.1799 -0.182188
-6 16.1852 -0.181947
-6 16.1997 -0.182091
-6 16.1997 -0.182091
-6 16.1999 -0.182089
-6 16.2049 -0.182081
-6 16.2099 -0.182025
-6 16.215 -0.182201
-6 16.2201 -0.182042
-6 16.225 -0.182139
-6 16.23 -0.18211
-6 16.235 -0.181987
-6 16.24 -0.181967
-6 16.245 -0.181864
-6 16.2503 -0.182112
-6 16.2551 -0.182078
-6 16.26 -0.182048
-6 16.265 -0.182095
-6 16.283 -0.18206
-6 16.283 -0.18206
-6 16.285 -0.182184
-6 16.29 -0.181748
-6 16.295 -0.181994
-6 16.2999 -0.18191
-6 16.3177 -0.182106
-6 16.3177 -0.182106
-6 16.32 -0.181972
-6 16.325 -0.182144
-6 16.33 -0.181852
-6 16.335 -0.18223
-6 16.34 -0.182199
-6 16.345 -0.18206
-6 16.35 -0.182144
-6 16.3551 -0.182164
-6 16.36 -0.182089
-6 16.3649 -0.182027
-6 16.37 -0.18202
-6 16.375 -0.18212
-6 16.38 -0.182032
-6 16.3855 -0.182072
-6 16.39 -0.182288
-6 16.395 -0.182056
-6 16.4 -0.182224
-6 16.405 -0.182087
-6 16.41 -0.182081
-6 16.415 -0.181888
-6 16.42 -0.18209
-6 16.425 -0.18203
-6 16.43 -0.182125
-6 16.435 -0.182008
-6 16.44 -0.182048
-6 16.445 -0.181867
-6 16.45 -0.181914
-6 16.4551 -0.181977
-6 16.46 -0.181916
-6 16.465 -0.18202
-6 16.4845 -0.182167
-6 16.4845 -0.182167
-6 16.4851 -0.181876
-6 16.49 -0.182091
-6 16.495 -0.182057
-6 16.5 -0.182149
-6 16.505 -0.182161
-6 16.51 -0.182059
-6 16.515 -0.182117
-6 16.52 -0.182031
-6 16.525 -0.181948
-6 16.53 -0.182157
-6 16.5349 -0.182114
-6 16.54 -0.182018
-6 16.545 -0.182202
-6 16.55 -0.182048
-6 16.555 -0.181735
-6 16.56 -0.182064
-6 16.565 -0.182193
-6 16.5699 -0.181966
-6 16.5749 -0.182163
-6 16.5799 -0.182163
-6 16.5852 -0.182035
-6 16.59 -0.182222
-6 16.595 -0.181999
-6 16.6 -0.182128
-6 16.605 -0.18217
-6 16.61 -0.182086
-6 16.615 -0.182103
-6 16.62 -0.182068
-6 16.625 -0.181998
-6 16.63 -0.181844
-6 16.635 -0.182171
-6 16.64 -0.182166
-6 16.6451 -0.182206
-6 16.6501 -0.182024
-6 16.6554 -0.181767
-6 16.6601 -0.182055
-6 16.6651 -0.18219
-6 16.6701 -0.182054
-6 16.6751 -0.182123
-6 16.6801 -0.181857
-6 16.6854 -0.182096
-6 16.69 -0.181958
-6 16.6949 -0.181969
-6 16.7 -0.182136
-6 16.705 -0.181859
-6 16.71 -0.18203
-6 16.715 -0.182272
-6 16.72 -0.182232
-6 16.7251 -0.182126
-6 16.73 -0.18214
-6 16.735 -0.182085
-6 16.74 -0.181905
-6 16.745 -0.182122
-6 16.75 -0.182194
-6 16.7667 -0.182119
-6 16.7667 -0.182119
-6 16.7701 -0.182076
-6 16.7751 -0.182249
-6 16.7801 -0.18217
-6 16.7861 -0.182144
-6 16.79 -0.182007
-6 16.795 -0.181986
-6 16.8 -0.18218
-6 16.805 -0.18181
-6 16.81 -0.182155
-6 16.815 -0.182091
-6 16.82 -0.182157
-6 16.8254 -0.182121
-6 16.83 -0.181839
-6 16.835 -0.181898
-6 16.84 -0.182106
-6 16.845 -0.181925
-6 16.85 -0.182041
-6 16.8668 -0.182184
-6 16.8668 -0.182184
-6 16.87 -0.182142
-6 16.875 -0.182075
-6 16.8801 -0.182056
-6 16.8852 -0.182206
-6 16.8901 -0.182151
-6 16.895 -0.182092
-6 16.9001 -0.182267
-6 16.9175 -0.182077
-6 16.9175 -0.182077
-6 16.92 -0.182122
-6 16.925 -0.182168
-6 16.93 -0.181986
-6 16.935 -0.182152
-6 16.94 -0.181969
-6 16.945 -0.1822
-6 16.95 -0.182089
-6 16.9551 -0.182182
-6 16.96 -0.181955
-6 16.965 -0.182122
-6 16.97 -0.181964
-6 16.975 -0.182067
-6 16.98 -0.182112
-6 16.9857 -0.182061
-6 17.0015 -0.181707
-6 17.0015 -0.181707
-6 17.0051 -0.182004
-6 17.0101 -0.182099
-6 17.0151 -0.182156
-6 17.0201 -0.18205
-6 17.025 -0.182122
-6 17.03 -0.182197
-6 17.035 -0.182045
-6 17.0501 -0.182061
-6 17.0501 -0.182061
-6 17.0551 -0.181978
-6 17.06 -0.182016
-6 17.065 -0.182031
-6 17.07 -0.182183
-6 17.075 -0.182186
-6 17.08 -0.182194
-6 17.0855 -0.182157
-6 17.09 -0.182145
-6 17.095 -0.181923
-6 17.1001 -0.182051
-6 17.1051 -0.182069
-6 17.11 -0.182114
-6 17.115 -0.181963
-6 17.12 -0.182035
-6 17.1251 -0.182168
-6 17.13 -0.1822
-6 17.135 -0.181958
-6 17.1501 -0.182082
-6 17.1501 -0.182082
-6 17.155 -0.182117
-6 17.16 -0.182198
-6 17.165 -0.182
-6 17.1835 -0.182205
-6 17.1835 -0.182205
-6 17.185 -0.182106
-6 17.19 -0.181968
-6 17.1951 -0.182239
-6 17.2 -0.182027
-6 17.2169 -0.182101
-6 17.2169 -0.182101
-6 17.22 -0.182123
-6 17.2251 -0.182126
-6 17.23 -0.182074
-6 17.235 -0.182018
-6 17.2399 -0.182102
-6 17.2449 -0.182189
-6 17.2499 -0.182167
-6 17.255 -0.182065
-6 17.26 -0.181986
-6 17.2649 -0.182055
-6 17.2853 -0.181859
-6 17.2853 -0.182124
-6 17.2899 -0.182118
-6 17.295 -0.181934
-6 17.2999 -0.182128
-6 17.305 -0.182045
-6 17.31 -0.182123
-6 17.315 -0.182141
-6 17.3336 -0.1822
-6 17.3336 -0.1822
-6 17.335 -0.182128
-6 17.34 -0.182136
-6 17.345 -0.182048
-6 17.35 -0.182075
-6 17.355 -0.182232
-6 17.3599 -0.181999
-6 17.365 -0.182138
-6 17.3699 -0.182004
-6 17.375 -0.182028
-6 17.38 -0.182134
-6 17.385 -0.181974
-6 17.39 -0.182217
-6 17.395 -0.182093
-6 17.4 -0.182019
-6 17.4049 -0.182104
-6 17.41 -0.182139
-6 17.4149 -0.182111
-6 17.42 -0.182167
-6 17.425 -0.182068
-6 17.43 -0.181862
-6 17.435 -0.182053
-6 17.44 -0.182088
-6 17.445 -0.182017
-6 17.45 -0.181913
-6 17.4551 -0.182039
-6 17.4601 -0.181958
-6 17.4651 -0.182102
-6 17.47 -0.182013
-6 17.4749 -0.182008
-6 17.4799 -0.18205
-6 17.4853 -0.182001
-6 17.49 -0.182051
-6 17.495 -0.181852
-6 17.5 -0.182105
-6 17.505 -0.182043
-6 17.51 -0.182194
-6 17.515 -0.182161
-6 17.52 -0.182203
-6 17.525 -0.181986
-6 17.5301 -0.182033
-6 17.535 -0.182084
-6 17.5399 -0.182193
-6 17.545 -0.182016
-6 17.55 -0.182088
-6 17.555 -0.18197
-6 17.56 -0.181905
-6 17.565 -0.182072
-6 17.5701 -0.182122
-6 17.575 -0.182046
-6 17.58 -0.182219
-6 17.585 -0.18195
-6 17.59 -0.182167
-6 17.595 -0.181965
-6 17.6 -0.182104
-6 17.605 -0.181984
-6 17.61 -0.182146
-6 17.615 -0.182008
-6 17.62 -0.182166
-6 17.625 -0.182018
-6 17.63 -0.182108
-6 17.635 -0.182126
-6 17.64 -0.182059
-6 17.6449 -0.182181
-6 17.65 -0.182166
-6 17.6671 -0.182154
-6 17.6671 -0.182154
-6 17.67 -0.182035
-6 17.675 -0.181919
-6 17.68 -0.182182
-6 17.6851 -0.182047
-6 17.69 -0.182171
-6 17.695 -0.181822
-6 17.7 -0.182047
-6 17.7171 -0.181883
-6 17.7171 -0.181883
-6 17.72 -0.182156
-6 17.725 -0.182249
-6 17.73 -0.18214
-6 17.735 -0.18198
-6 17.74 -0.181972
-6 17.7449 -0.181926
-6 17.75 -0.182041
-6 17.755 -0.182138
-6 17.76 -0.182105
-6 17.765 -0.182036
-6 17.7699 -0.181933
-6 17.7749 -0.182
-6 17.7799 -0.18197
-6 17.785 -0.182083
-6 17.79 -0.181923
-6 17.795 -0.182089
-6 17.8 -0.182182
-6 17.805 -0.182058
-6 17.8099 -0.182162
-6 17.815 -0.182126
-6 17.82 -0.182139
-6 17.825 -0.182066
-6 17.83 -0.18219
-6 17.835 -0.181996
-6 17.8505 -0.182114
-6 17.8505 -0.182114
-6 17.855 -0.182082
-6 17.86 -0.182117
-6 17.865 -0.182117
-6 17.87 -0.182041
-6 17.875 -0.182061
-6 17.88 -0.182154
-6 17.8855 -0.182037
-6 17.89 -0.182084
-6 17.895 -0.182159
-6 17.9 -0.182161
-6 17.9049 -0.1821
-6 17.91 -0.182172
-6 17.9149 -0.18198
-6 17.9339 -0.182056
-6 17.9339 -0.182056
-6 17.935 -0.182173
-6 17.94 -0.182034
-6 17.945 -0.182094
-6 17.95 -0.182014
-6 17.955 -0.182129
-6 17.9599 -0.182092
-6 17.965 -0.182208
-6 17.97 -0.182231
-6 17.975 -0.182099
-6 17.98 -0.182087
-6 17.985 -0.182204
-6 17.99 -0.182038
-6 17.995 -0.182047
-6 18.0001 -0.182081
-6 18.0172 -0.181743
-6 18.0172 -0.181743
-6 18.02 -0.182107
-6 18.025 -0.182094
-6 18.03 -0.182081
-6 18.0349 -0.182128
-6 18.04 -0.181917
-6 18.0449 -0.182031
-6 18.0499 -0.182116
-6 18.055 -0.181868
-6 18.0599 -0.181965
-6 18.065 -0.182027
-6 18.07 -0.182139
-6 18.075 -0.182076
-6 18.08 -0.182143
-6 18.0852 -0.182057
-6 18.09 -0.182204
-6 18.095 -0.182105
-6 18.1001 -0.182024
-6 18.1173 -0.182017
-6 18.1173 -0.182017
-6 18.12 -0.182055
-6 18.125 -0.182103
-6 18.1299 -0.182019
-6 18.135 -0.18201
-6 18.14 -0.182085
-6 18.145 -0.182084
-6 18.15 -0.182127
-6 18.155 -0.182202
-6 18.1599 -0.182075
-6 18.165 -0.182077
-6 18.17 -0.18201
-6 18.175 -0.18216
-6 18.18 -0.181971
-6 18.1854 -0.182065
-6 18.2006 -0.182073
-6 18.2006 -0.182073
-6 18.205 -0.182057
-6 18.2099 -0.182011
-6 18.2149 -0.18186
-6 18.234 -0.182046
-6 18.234 -0.182046
-6 18.235 -0.182091
-6 18.2399 -0.182029
-6 18.2449 -0.182144
-6 18.2501 -0.18216
-6 18.255 -0.182177
-6 18.2599 -0.182084
-6 18.2649 -0.182148
-6 18.27 -0.182127
-6 18.2749 -0.182165
-6 18.2799 -0.182196
-6 18.2849 -0.182095
-6 18.3018 -0.1821
-6 18.3019 -0.1821
-6 18.305 -0.182064
-6 18.31 -0.18193
-6 18.315 -0.182093
-6 18.32 -0.18196
-6 18.325 -0.182036
-6 18.33 -0.182262
-6 18.3352 -0.182275
-6 18.352 -0.182008
-6 18.352 -0.182008
-6 18.355 -0.182173
-6 18.36 -0.182208
-6 18.3651 -0.182211
-6 18.37 -0.182142
-6 18.375 -0.182095
-6 18.3799 -0.182065
-6 18.385 -0.181893
-6 18.39 -0.182105
-6 18.395 -0.182227
-6 18.4 -0.182128
-6 18.4049 -0.182008
-6 18.4099 -0.182213
-6 18.4149 -0.182039
-6 18.42 -0.18206
-6 18.425 -0.18188
-6 18.4299 -0.182035
-6 18.435 -0.182139
-6 18.44 -0.18224
-6 18.445 -0.182018
-6 18.4503 -0.18215
-6 18.455 -0.181992
-6 18.46 -0.181925
-6 18.465 -0.182172
-6 18.47 -0.182224
-6 18.475 -0.18207
-6 18.48 -0.1821
-6 18.485 -0.182111
-6 18.49 -0.182055
-6 18.495 -0.182085
-6 18.5 -0.182139
-6 18.505 -0.182
-6 18.51 -0.18183
-6 18.515 -0.182101
-6 18.5201 -0.18209
-6 18.525 -0.182017
-6 18.53 -0.182038
-6 18.535 -0.182054
-6 18.5521 -0.182051
-6 18.5521 -0.182051
-6 18.555 -0.182041
-6 18.56 -0.182176
-6 18.5649 -0.182083
-6 18.57 -0.182231
-6 18.5749 -0.181992
-6 18.58 -0.182152
-6 18.585 -0.182172
-6 18.59 -0.182055
-6 18.5949 -0.181953
-6 18.6 -0.1822
-6 18.605 -0.182064
-6 18.61 -0.182209
-6 18.615 -0.182103
-6 18.6201 -0.181935
-6 18.625 -0.18215
-6 18.63 -0.182151
-6 18.635 -0.182113
-6 18.64 -0.182237
-6 18.645 -0.182059
-6 18.65 -0.182013
-6 18.655 -0.182086
-6 18.6599 -0.181907
-6 18.665 -0.182004
-6 18.67 -0.182111
-6 18.6749 -0.182109
-6 18.6799 -0.182163
-6 18.6853 -0.182132
-6 18.6901 -0.18201
-6 18.6958 -0.181964
-6 18.7012 -0.18208
-6 18.7187 -0.182147
-6 18.7187 -0.182147
-6 18.7199 -0.182238
-6 18.725 -0.182193
-6 18.7299 -0.182255
-6 18.735 -0.18187
-6 18.74 -0.181978
-6 18.745 -0.182033
-6 18.75 -0.182074
-6 18.7676 -0.182174
-6 18.7677 -0.182174
-6 18.77 -0.182026
-6 18.775 -0.181909
-6 18.78 -0.181987
-6 18.785 -0.182116
-6 18.79 -0.182185
-6 18.7949 -0.182109
-6 18.8 -0.182132
-6 18.805 -0.182021
-6 18.81 -0.182121
-6 18.815 -0.182048
-6 18.82 -0.182052
-6 18.825 -0.182108
-6 18.83 -0.182095
-6 18.835 -0.182163
-6 18.851 -0.182029
-6 18.851 -0.182029
-6 18.855 -0.182221
-6 18.86 -0.182116
-6 18.865 -0.182031
-6 18.8701 -0.181997
-6 18.8751 -0.182049
-6 18.88 -0.182134
-6 18.8851 -0.182114
-6 18.89 -0.182119
-6 18.8949 -0.182095
-6 18.8999 -0.182033
-6 18.905 -0.182176
-6 18.91 -0.182116
-6 18.915 -0.182083
-6 18.92 -0.182207
-6 18.925 -0.182192
-6 18.9299 -0.182091
-6 18.9363 -0.182204
-6 18.94 -0.182027
-6 18.9449 -0.182061
-6 18.9499 -0.182189
-6 18.955 -0.182066
-6 18.9599 -0.182175
-6 18.965 -0.182188
-6 18.97 -0.182208
-6 18.975 -0.182138
-6 18.98 -0.182164
-6 18.985 -0.182095
-6 19.0023 -0.182104
-6 19.0024 -0.182104
-6 19.005 -0.182143
-6 19.0101 -0.182043
-6 19.015 -0.182147
-6 19.02 -0.181961
-6 19.025 -0.18211
-6 19.03 -0.182067
-6 19.035 -0.181967
-6 19.04 -0.182081
-6 19.0449 -0.182094
-6 19.05 -0.182006
-6 19.055 -0.182141
-6 19.0599 -0.182073
-6 19.0649 -0.182239
-6 19.07 -0.182061
-6 19.0749 -0.18215
-6 19.0799 -0.182178
-6 19.0849 -0.18186
-6 19.09 -0.182098
-6 19.0949 -0.182193
-6 19.0999 -0.182144
-6 19.1049 -0.18215
-6 19.11 -0.182015
-6 19.115 -0.182174
-6 19.12 -0.182003
-6 19.1251 -0.18212
-6 19.13 -0.182045
-6 19.135 -0.182137
-6 19.14 -0.182055
-6 19.145 -0.18214
-6 19.15 -0.18202
-6 19.155 -0.181878
-6 19.1599 -0.1819
-6 19.1649 -0.182028
-6 19.17 -0.182135
-6 19.1749 -0.181919
-6 19.1799 -0.182129
-6 19.185 -0.182001
-6 19.19 -0.181867
-6 19.1949 -0.182152
-6 19.1999 -0.182042
-6 19.205 -0.182087
-6 19.21 -0.182105
-6 19.215 -0.182077
-6 19.22 -0.182
-6 19.225 -0.182126
-6 19.23 -0.182075
-6 19.2349 -0.182057
-6 19.2522 -0.182126
-6 19.2523 -0.182126
-6 19.255 -0.181895
-6 19.26 -0.181927
-6 19.2649 -0.182206
-6 19.27 -0.182121
-6 19.2749 -0.182213
-6 19.2799 -0.182163
-6 19.2849 -0.182053
-6 19.29 -0.18207
-6 19.295 -0.18184
-6 19.3 -0.181762
-6 19.305 -0.181967
-6 19.31 -0.182126
-6 19.3149 -0.182174
-6 19.32 -0.182242
-6 19.325 -0.182224
-6 19.3299 -0.18207
-6 19.335 -0.182085
-6 19.34 -0.181925
-6 19.345 -0.18203
-6 19.35 -0.182127
-6 19.355 -0.18194
-6 19.36 -0.182018
-6 19.365 -0.182105
-6 19.37 -0.18222
-6 19.375 -0.182168
-6 19.38 -0.182025
-6 19.385 -0.181945
-6 19.39 -0.181993
-6 19.3955 -0.181981
-6 19.4 -0.182168
-6 19.405 -0.181872
-6 19.41 -0.182172
-6 19.415 -0.182057
-6 19.42 -0.182166
-6 19.425 -0.182004
-6 19.43 -0.182022
-6 19.435 -0.182022
-6 19.44 -0.182203
-6 19.4449 -0.182162
-6 19.45 -0.182119
-6 19.455 -0.182105
-6 19.46 -0.182126
-6 19.465 -0.182092
-6 19.4706 -0.182163
-6 19.475 -0.182087
-6 19.48 -0.18223
-6 19.485 -0.181987
-6 19.4901 -0.182129
-6 19.495 -0.182105
-6 19.4999 -0.181932
-6 19.518 -0.182056
-6 19.518 -0.182056
-6 19.52 -0.182191
-6 19.525 -0.182117
-6 19.5299 -0.182192
-6 19.5349 -0.182055
-6 19.54 -0.181979
-6 19.545 -0.182055
-6 19.5499 -0.182057
-6 19.555 -0.182022
-6 19.56 -0.181991
-6 19.5649 -0.181952
-6 19.5701 -0.181844
-6 19.575 -0.181936
-6 19.5805 -0.182219
-6 19.585 -0.182148
-6 19.5902 -0.182212
-6 19.595 -0.181956
-6 19.6 -0.182063
-6 19.605 -0.182206
-6 19.61 -0.182114
-6 19.6149 -0.182018
-6 19.62 -0.182105
-6 19.625 -0.182268
-6 19.6299 -0.182137
-6 19.635 -0.182118
-6 19.6514 -0.182099
-6 19.6514 -0.182099
-6 19.655 -0.182213
-6 19.66 -0.182174
-6 19.6649 -0.182039
-6 19.6859 -0.181912
-6 19.6859 -0.181912
-6 19.69 -0.182094
-6 19.695 -0.18214
-6 19.6999 -0.182179
-6 19.705 -0.182145
-6 19.71 -0.182042
-6 19.715 -0.182043
-6 19.7201 -0.18219
-6 19.725 -0.182149
-6 19.73 -0.182298
-6 19.735 -0.18204
-6 19.74 -0.182023
-6 19.745 -0.182112
-6 19.75 -0.182125
-6 19.7693 -0.181838
-6 19.7693 -0.181838
-6 19.77 -0.182075
-6 19.775 -0.182171
-6 19.7799 -0.182081
-6 19.7852 -0.181751
-6 19.79 -0.182147
-6 19.795 -0.182146
-6 19.8 -0.18214
-6 19.8049 -0.182023
-6 19.81 -0.181933
-6 19.815 -0.182091
-6 19.82 -0.182126
-6 19.825 -0.182031
-6 19.8299 -0.182178
-6 19.8349 -0.18198
-6 19.8527 -0.182114
-6 19.8527 -0.182114
-6 19.855 -0.181942
-6 19.86 -0.182123
-6 19.865 -0.181888
-6 19.87 -0.182136
-6 19.8861 -0.18198
-6 19.8861 -0.18198
-6 19.89 -0.182021
-6 19.895 -0.182117
-6 19.9 -0.182184
-6 19.905 -0.182025
-6 19.91 -0.182039
-6 19.915 -0.182009
-6 19.92 -0.181975
-6 19.925 -0.182066
-6 19.93 -0.182053
-6 19.935 -0.182156
-6 19.94 -0.181974
-6 19.945 -0.181979
-6 19.95 -0.182119
-6 19.9692 -0.181965
-6 19.9693 -0.181965
-6 19.97 -0.18215
-6 19.975 -0.182171
-6 19.9799 -0.182141
-6 19.985 -0.182162
-6 20.0027 -0.182242
-6 20.0028 -0.182242
-6 20.0049 -0.182047
-6 20.01 -0.182128
-6 20.0149 -0.182149
-6 20.02 -0.182038
-6 20.025 -0.182182
-6 20.03 -0.182215
-6 20.0349 -0.182022
-6 20.04 -0.182026
-6 20.045 -0.182182
-6 20.0499 -0.182059
-6 20.055 -0.182131
-6 20.06 -0.182039
-6 20.0649 -0.182063
-6 20.07 -0.182142
-6 20.086 -0.182184
-6 20.086 -0.182184
-6 20.09 -0.182154
-6 20.0949 -0.181683
-6 20.0999 -0.181802
-6 20.105 -0.18206
-6 20.11 -0.182089
-6 20.1151 -0.182208
-6 20.12 -0.1821
-6 20.1251 -0.182207
-6 20.13 -0.182118
-6 20.135 -0.182188
-6 20.14 -0.182175
-6 20.145 -0.182272
-6 20.1499 -0.182095
-6 20.155 -0.182008
-6 20.16 -0.182014
-6 20.1649 -0.182015
-6 20.1701 -0.182046
-6 20.1753 -0.181964
-6 20.18 -0.181953
-6 20.185 -0.182038
-6 20.19 -0.182153
-6 20.195 -0.182086
-6 20.2 -0.182155
-6 20.2049 -0.182007
-6 20.21 -0.182177
-6 20.2149 -0.18215
-6 20.22 -0.182099
-6 20.2351 -0.182056
-6 20.2351 -0.182056
-6 20.2399 -0.181843
-6 20.245 -0.182034
-6 20.25 -0.182052
-6 20.255 -0.182228
-6 20.26 -0.182119
-6 20.2649 -0.182225
-6 20.27 -0.182171
-6 20.275 -0.182018
-6 20.28 -0.182155
-6 20.2849 -0.182202
-6 20.29 -0.182087
-6 20.2949 -0.182089
-6 20.3 -0.182046
-6 20.305 -0.182064
-6 20.31 -0.182007
-6 20.3149 -0.182103
-6 20.32 -0.182154
-6 20.325 -0.182136
-6 20.3299 -0.182288
-6 20.3349 -0.18203
-6 20.3399 -0.182139
-6 20.3449 -0.182202
-6 20.3499 -0.182089
-6 20.3549 -0.181873
-6 20.36 -0.182137
-6 20.3649 -0.182136
-6 20.3699 -0.181924
-6 20.3749 -0.182198
-6 20.3809 -0.181948
-6 20.3849 -0.182054
-6 20.4017 -0.182236
-6 20.4017 -0.182236
-6 20.405 -0.182163
-6 20.41 -0.182135
-6 20.415 -0.181987
-6 20.42 -0.181995
-6 20.4251 -0.182182
-6 20.43 -0.18205
-6 20.4351 -0.182181
-6 20.44 -0.182182
-6 20.4451 -0.182195
-6 20.4501 -0.181982
-6 20.4554 -0.181837
-6 20.46 -0.182186
-6 20.465 -0.182051
-6 20.47 -0.182053
-6 20.475 -0.182062
-6 20.48 -0.182245
-6 20.4849 -0.182054
-6 20.5016 -0.182158
-6 20.5016 -0.182158
-6 20.5049 -0.18206
-6 20.51 -0.182138
-6 20.5149 -0.181998
-6 20.52 -0.182132
-6 20.535 -0.181999
-6 20.535 -0.181999
-6 20.54 -0.1821
-6 20.5449 -0.182203
-6 20.5499 -0.1821
-6 20.5684 -0.182111
-6 20.5684 -0.182111
-6 20.57 -0.182174
-6 20.5749 -0.182068
-6 20.5799 -0.182204
-6 20.5849 -0.182089
-6 20.6031 -0.18229
-6 20.6031 -0.18229
-6 20.6049 -0.18204
-6 20.6099 -0.182154
-6 20.615 -0.182121
-6 20.62 -0.182147
