theta time VICON_theta
-06 20.3199 -0.0842503
-06 20.3249 -0.0841209
-06 20.3299 -0.0841595
-06 20.3349 -0.0842918
-06 20.3399 -0.0842622
-06 20.3449 -0.0840021
-06 20.3499 -0.084159
-06 20.3668 -0.0840408
-06 20.3668 -0.0840408
-06 20.37 -0.0841128
-06 20.3749 -0.0841062
-06 20.3799 -0.0841424
-06 20.3849 -0.0842052
-06 20.3899 -0.0839492
-06 20.3949 -0.0839834
-06 20.3999 -0.0840141
-06 20.4049 -0.0839748
-06 20.4099 -0.0841348
-06 20.4149 -0.0840818
-06 20.4199 -0.0840501
-06 20.4249 -0.0839846
-06 20.4299 -0.0839728
-06 20.4349 -0.0840817
-06 20.4399 -0.0839848
-06 20.4449 -0.0839651
-06 20.4499 -0.0840245
-06 20.4549 -0.0841118
-06 20.4599 -0.0840628
-06 20.4649 -0.0840628
-06 20.4704 -0.0841438
-06 20.4749 -0.0842114
-06 20.4799 -0.0841444
-06 20.485 -0.0841522
-06 20.49 -0.084128
-06 20.495 -0.0841777
-06 20.4999 -0.0842839
-06 20.5049 -0.0842149
-06 20.5099 -0.0842569
-06 20.5149 -0.0843618
-06 20.5333 -0.0842143
-06 20.5333 -0.0842143
-06 20.5354 -0.084218
-06 20.5399 -0.0843071
-06 20.5449 -0.0842014
-06 20.5499 -0.0843548
-06 20.5549 -0.0842529
-06 20.5599 -0.0842586
-06 20.5649 -0.0842423
-06 20.57 -0.0842926
-06 20.5749 -0.0842086
-06 20.5799 -0.0843836
-06 20.5849 -0.0842847
-06 20.5899 -0.0843211
-06 20.5949 -0.0843311
-06 20.5999 -0.0842238
-06 20.6049 -0.0842635
-06 20.6099 -0.084193
-06 20.6149 -0.0842011
-06 20.6199 -0.084268
-06 20.6249 -0.0842982
-06 20.6302 -0.0842894
-06 20.6349 -0.0841366
-06 20.64 -0.0841924
-06 20.6449 -0.0842286
-06 20.6499 -0.0842037
-06 20.6549 -0.0842385
-06 20.66 -0.0842458
-06 20.6649 -0.0840834
-06 20.67 -0.0840409
-06 20.6749 -0.0841291
-06 20.6799 -0.0840924
-06 20.6849 -0.0840803
-06 20.6899 -0.0840736
-06 20.6949 -0.0840516
-06 20.6999 -0.0840164
-06 20.7049 -0.0841149
-06 20.7099 -0.0840935
-06 20.7149 -0.0839138
-06 20.7199 -0.0840818
-06 20.7249 -0.0842049
-06 20.7299 -0.0839818
-06 20.7349 -0.0840936
-06 20.7399 -0.0841911
-06 20.7457 -0.0842052
-06 20.7499 -0.0841097
-06 20.755 -0.0841228
-06 20.7599 -0.0840633
-06 20.765 -0.0841024
-06 20.7707 -0.084194
-06 20.775 -0.0840649
-06 20.7799 -0.0842114
-06 20.7849 -0.084025
-06 20.7899 -0.0840468
-06 20.7949 -0.0840585
-06 20.7999 -0.0841692
-06 20.8049 -0.0842597
-06 20.8099 -0.0842306
-06 20.8149 -0.084216
-06 20.8199 -0.0842845
-06 20.8249 -0.0842475
-06 20.8299 -0.0841766
-06 20.8349 -0.0842212
-06 20.8399 -0.0841548
-06 20.8449 -0.0842108
-06 20.8499 -0.0842581
-06 20.8669 -0.0842023
-06 20.8669 -0.0842023
-06 20.8707 -0.0842743
-06 20.8749 -0.0842681
-06 20.8799 -0.0842573
-06 20.8849 -0.0842468
-06 20.8899 -0.0842758
-06 20.8949 -0.0843341
-06 20.8999 -0.0842008
-06 20.9049 -0.0841102
-06 20.9099 -0.0843333
-06 20.9149 -0.0842615
-06 20.9199 -0.0843079
-06 20.9249 -0.0842679
-06 20.9299 -0.0841115
-06 20.935 -0.0840989
-06 20.9399 -0.0841397
-06 20.9449 -0.0841735
-06 20.9499 -0.0840957
-06 20.9549 -0.0841159
-06 20.9599 -0.0840572
-06 20.9649 -0.0840803
-06 20.97 -0.0840874
-06 20.975 -0.0840405
-06 20.98 -0.0840056
-06 20.9849 -0.0840557
-06 20.99 -0.0841655
-06 20.995 -0.0840173
-06 21 -0.0840704
-06 21.0183 -0.0840296
-06 21.0183 -0.0840296
-06 21.02 -0.0840639
-06 21.0249 -0.0839967
-06 21.0299 -0.084057
-06 21.0349 -0.084017
-06 21.04 -0.0841091
-06 21.0449 -0.0841021
-06 21.0499 -0.0841689
-06 21.0669 -0.0841634
-06 21.0669 -0.0841634
-06 21.07 -0.0841433
-06 21.0749 -0.084094
-06 21.0799 -0.0840951
-06 21.0849 -0.0841241
-06 21.0899 -0.084233
-06 21.0949 -0.084116
-06 21.0999 -0.0842675
-06 21.1049 -0.0841829
-06 21.1099 -0.0842785
-06 21.1149 -0.0841443
-06 21.1199 -0.0843304
-06 21.1249 -0.0841739
-06 21.1299 -0.0842265
-06 21.135 -0.0841526
-06 21.14 -0.0841958
-06 21.1449 -0.0843255
-06 21.1499 -0.0841941
-06 21.1549 -0.0842373
-06 21.1599 -0.0843052
-06 21.1649 -0.0842343
-06 21.1699 -0.0842947
-06 21.1749 -0.0842286
-06 21.1799 -0.084237
-06 21.1849 -0.0842659
-06 21.1899 -0.0841851
-06 21.1949 -0.0841795
-06 21.2 -0.0841492
-06 21.2171 -0.0841224
-06 21.2171 -0.0841224
-06 21.2199 -0.0843142
-06 21.2249 -0.0842856
-06 21.2299 -0.0841748
-06 21.2349 -0.0842225
-06 21.24 -0.0839582
-06 21.2449 -0.0841344
-06 21.2499 -0.0842632
-06 21.2549 -0.084258
-06 21.2599 -0.0841235
-06 21.2649 -0.0842151
-06 21.2703 -0.0840638
-06 21.2749 -0.084141
-06 21.28 -0.0839719
-06 21.2849 -0.0840682
-06 21.2899 -0.0839933
-06 21.2949 -0.0840625
-06 21.2999 -0.0840563
-06 21.3049 -0.0839978
-06 21.3099 -0.0841431
-06 21.3149 -0.0840229
-06 21.3199 -0.0840833
-06 21.325 -0.0840899
-06 21.3299 -0.0841184
-06 21.3349 -0.0841064
-06 21.3399 -0.0841918
-06 21.3449 -0.0841909
-06 21.3499 -0.0841593
-06 21.3549 -0.0842647
-06 21.3599 -0.0841798
-06 21.3649 -0.0840876
-06 21.3717 -0.0842249
-06 21.3749 -0.0841445
-06 21.3799 -0.0841649
-06 21.3849 -0.0842375
-06 21.3899 -0.084274
-06 21.3949 -0.0841569
-06 21.3999 -0.0841977
-06 21.4049 -0.0842059
-06 21.4099 -0.0842268
-06 21.4149 -0.0842849
-06 21.4199 -0.0842733
-06 21.4249 -0.084392
-06 21.4299 -0.0843342
-06 21.4349 -0.0843607
-06 21.4399 -0.0843352
-06 21.4449 -0.084277
-06 21.4499 -0.0843157
-06 21.4549 -0.0842743
-06 21.4599 -0.0842552
-06 21.4649 -0.08434
-06 21.4702 -0.0841328
-06 21.475 -0.0842159
-06 21.4799 -0.0843948
-06 21.4849 -0.0842428
-06 21.4899 -0.084212
-06 21.4949 -0.0843695
-06 21.4999 -0.0842328
-06 21.505 -0.0841936
-06 21.5099 -0.084159
-06 21.5149 -0.0842214
-06 21.5199 -0.0842521
-06 21.5249 -0.0841677
-06 21.5299 -0.0842123
-06 21.5349 -0.0840423
-06 21.5401 -0.0842672
-06 21.5449 -0.084108
-06 21.55 -0.0841913
-06 21.555 -0.0842123
-06 21.56 -0.0841592
-06 21.5649 -0.0840743
-06 21.5701 -0.0840482
-06 21.575 -0.0841415
-06 21.5807 -0.0841658
-06 21.585 -0.084127
-06 21.6018 -0.0841514
-06 21.6018 -0.0841514
-06 21.6049 -0.08413
-06 21.6099 -0.0841051
-06 21.615 -0.0840643
-06 21.6339 -0.0839362
-06 21.6339 -0.0839362
-06 21.6349 -0.084172
-06 21.6399 -0.0840963
-06 21.6449 -0.0840994
-06 21.6499 -0.0841895
-06 21.6673 -0.08423
-06 21.6674 -0.08423
-06 21.6699 -0.0842571
-06 21.675 -0.0842525
-06 21.6799 -0.0842447
-06 21.6849 -0.0841436
-06 21.7005 -0.0842344
-06 21.7005 -0.0842344
-06 21.7049 -0.0842846
-06 21.71 -0.0842821
-06 21.7149 -0.0843505
-06 21.7199 -0.0842725
-06 21.7249 -0.0843394
-06 21.7299 -0.0842898
-06 21.7349 -0.0842301
-06 21.7408 -0.0842575
-06 21.7449 -0.0843263
-06 21.7499 -0.0840925
-06 21.7549 -0.0841909
-06 21.7599 -0.0843715
-06 21.7649 -0.0842789
-06 21.7699 -0.0843566
-06 21.775 -0.0843884
-06 21.78 -0.084352
-06 21.785 -0.0843806
-06 21.79 -0.0842534
-06 21.795 -0.0843178
-06 21.7999 -0.0842394
-06 21.8049 -0.084114
-06 21.8099 -0.0841813
-06 21.8149 -0.0842251
-06 21.8199 -0.0842211
-06 21.8249 -0.0842268
-06 21.8299 -0.0842832
-06 21.8349 -0.08415
-06 21.8399 -0.0841563
-06 21.8449 -0.0841392
-06 21.8499 -0.084237
-06 21.8673 -0.0841153
-06 21.8673 -0.0841153
-06 21.8699 -0.0840268
-06 21.8749 -0.0839785
-06 21.8799 -0.0841177
-06 21.885 -0.0840419
-06 21.902 -0.0841544
-06 21.902 -0.0841544
-06 21.905 -0.0840506
-06 21.91 -0.0840796
-06 21.915 -0.0840199
-06 21.92 -0.0840146
-06 21.9249 -0.0839932
-06 21.9299 -0.0841581
-06 21.9349 -0.0839652
-06 21.9399 -0.0841029
-06 21.9449 -0.0840927
-06 21.9499 -0.0841516
-06 21.9549 -0.0841401
-06 21.9599 -0.0840831
-06 21.9649 -0.0841891
-06 21.9699 -0.0840772
-06 21.9853 -0.0841564
-06 21.9853 -0.0841564
-06 22.0007 -0.0842461
-06 22.0007 -0.0842461
-06 22.0049 -0.0842932
-06 22.0099 -0.0843173
-06 22.0149 -0.0843234
-06 22.02 -0.0842506
-06 22.0249 -0.084187
-06 22.0299 -0.0842898
-06 22.0352 -0.0843074
-06 22.04 -0.0843227
-06 22.045 -0.0843589
-06 22.05 -0.0842481
-06 22.0687 -0.0844088
-06 22.0687 -0.0844088
-06 22.0699 -0.0842897
-06 22.0749 -0.0842571
-06 22.08 -0.0843539
-06 22.0849 -0.0842301
-06 22.102 -0.0843136
-06 22.1021 -0.0843136
-06 22.1049 -0.0843546
-06 22.1099 -0.0843374
-06 22.1149 -0.0841721
-06 22.1199 -0.0841605
-06 22.1249 -0.0842509
-06 22.1299 -0.084353
-06 22.1349 -0.0842003
-06 22.1399 -0.0842573
-06 22.1449 -0.0842506
-06 22.1499 -0.0842131
-06 22.1549 -0.0841576
-06 22.1599 -0.0841744
-06 22.1649 -0.084119
-06 22.1699 -0.0842096
-06 22.175 -0.0840548
-06 22.1799 -0.084154
-06 22.1849 -0.0842151
-06 22.2021 -0.0839882
-06 22.2021 -0.0839882
-06 22.2049 -0.0840302
-06 22.2099 -0.0840444
-06 22.2149 -0.0840272
-06 22.2199 -0.0839966
-06 22.2254 -0.084089
-06 22.2299 -0.084221
-06 22.2349 -0.0840272
-06 22.2521 -0.0840949
-06 22.2521 -0.0840949
-06 22.2549 -0.0841189
-06 22.2599 -0.084058
-06 22.2649 -0.0840911
-06 22.2703 -0.0840587
-06 22.2749 -0.0841346
-06 22.2799 -0.0840841
-06 22.285 -0.0841137
-06 22.29 -0.0840903
-06 22.295 -0.084157
-06 22.2999 -0.0842164
-06 22.305 -0.0842225
-06 22.31 -0.0841459
-06 22.315 -0.0841832
-06 22.3199 -0.0842276
-06 22.3341 -0.0841307
-06 22.3342 -0.0841307
-06 22.3352 -0.0841806
-06 22.3399 -0.0842622
-06 22.3449 -0.084305
-06 22.3499 -0.0843297
-06 22.3549 -0.0842437
-06 22.3599 -0.0843014
-06 22.3649 -0.0843037
-06 22.3699 -0.0844637
-06 22.3749 -0.0843641
-06 22.3799 -0.0843343
-06 22.3849 -0.0842964
-06 22.3899 -0.0842919
-06 22.3949 -0.0843749
-06 22.3999 -0.0842759
-06 22.4049 -0.084244
-06 22.4101 -0.0842717
-06 22.4149 -0.0841835
-06 22.4343 -0.0841899
-06 22.4343 -0.0841899
-06 22.435 -0.0841971
-06 22.4399 -0.0843129
-06 22.4449 -0.084242
-06 22.4499 -0.0841243
-06 22.4549 -0.0841428
-06 22.4599 -0.0841463
-06 22.4649 -0.0841553
-06 22.4699 -0.0841748
-06 22.4844 -0.0840531
-06 22.4844 -0.0840531
-06 22.4849 -0.0841239
-06 22.4899 -0.0840617
-06 22.4949 -0.0841336
-06 22.4999 -0.084083
-06 22.5049 -0.0841019
-06 22.5099 -0.084068
-06 22.5149 -0.0841033
-06 22.52 -0.0840302
-06 22.525 -0.0841447
-06 22.5299 -0.0840758
-06 22.535 -0.0840415
-06 22.54 -0.084125
-06 22.5449 -0.0841117
-06 22.5499 -0.0840656
-06 22.5549 -0.0840817
-06 22.5599 -0.0841549
-06 22.5649 -0.0840815
-06 22.5699 -0.0841647
-06 22.5749 -0.0840656
-06 22.5799 -0.0841349
-06 22.5849 -0.0841867
-06 22.6022 -0.0842028
-06 22.6023 -0.0842028
-06 22.6049 -0.084093
-06 22.6099 -0.0841864
-06 22.6149 -0.0842028
-06 22.6199 -0.084156
-06 22.6249 -0.0841927
-06 22.6299 -0.0841264
-06 22.6349 -0.0842584
-06 22.6511 -0.0842892
-06 22.6512 -0.0842892
-06 22.655 -0.0842151
-06 22.6599 -0.0843473
-06 22.6649 -0.08428
-06 22.67 -0.0843291
-06 22.675 -0.0842956
-06 22.6799 -0.0842941
-06 22.6849 -0.084225
-06 22.6899 -0.0843368
-06 22.6949 -0.084332
-06 22.6999 -0.0843726
-06 22.7049 -0.0842833
-06 22.7099 -0.0842843
-06 22.7149 -0.0842842
-06 22.7199 -0.0842178
-06 22.7343 -0.0842793
-06 22.7343 -0.0842793
-06 22.7349 -0.084163
-06 22.7399 -0.0842774
-06 22.7449 -0.0842261
-06 22.7499 -0.0840839
-06 22.7549 -0.0841289
-06 22.7601 -0.084145
-06 22.7649 -0.0842033
-06 22.77 -0.0841556
-06 22.775 -0.0842253
-06 22.78 -0.0840263
-06 22.785 -0.0842047
-06 22.79 -0.0840595
-06 22.795 -0.0841048
-06 22.7999 -0.0841427
-06 22.805 -0.0839896
-06 22.8099 -0.0841632
-06 22.8149 -0.0840395
-06 22.8199 -0.0841422
-06 22.8249 -0.084104
-06 22.8299 -0.0840604
-06 22.8349 -0.0840905
-06 22.8399 -0.0841746
-06 22.8449 -0.0839795
-06 22.8499 -0.0841058
-06 22.8549 -0.0841451
-06 22.8599 -0.0841341
-06 22.8649 -0.0841585
-06 22.87 -0.0842761
-06 22.875 -0.0841546
-06 22.8799 -0.0841574
-06 22.8849 -0.084137
-06 22.8899 -0.0842604
-06 22.8949 -0.0840563
-06 22.8999 -0.0842195
-06 22.9049 -0.0841945
-06 22.9099 -0.0842403
-06 22.9149 -0.0841532
-06 22.9199 -0.0843103
-06 22.9249 -0.0841379
-06 22.9299 -0.084192
-06 22.9349 -0.0843117
-06 22.9399 -0.0842498
-06 22.9449 -0.0843603
-06 22.9499 -0.0842625
-06 22.9549 -0.0842553
-06 22.9599 -0.0843397
-06 22.9649 -0.0842784
-06 22.97 -0.0842363
-06 22.975 -0.08425
-06 22.98 -0.0842744
-06 22.9849 -0.0842025
-06 22.99 -0.0842879
-06 22.995 -0.0843227
-06 22.9999 -0.0843093
-06 23.0049 -0.0841565
-06 23.0099 -0.0841108
-06 23.0149 -0.0840961
-06 23.0199 -0.0841084
-06 23.025 -0.0841879
-06 23.0299 -0.0841805
-06 23.035 -0.0841914
-06 23.0512 -0.0842296
-06 23.0512 -0.0842296
-06 23.0549 -0.0841177
-06 23.0599 -0.0842067
-06 23.0649 -0.0841807
-06 23.07 -0.0841477
-06 23.075 -0.0841432
-06 23.0799 -0.0841399
-06 23.0849 -0.0840632
-06 23.09 -0.0841142
-06 23.0949 -0.0841678
-06 23.0999 -0.084124
-06 23.1053 -0.0840725
-06 23.1099 -0.0841051
-06 23.1149 -0.0842551
-06 23.1199 -0.0841993
-06 23.1249 -0.084064
-06 23.1299 -0.0840961
-06 23.1349 -0.0840081
-06 23.1399 -0.0840219
-06 23.1449 -0.0840248
-06 23.1499 -0.084085
-06 23.1549 -0.0840976
-06 23.1599 -0.084213
-06 23.1649 -0.0841737
-06 23.1699 -0.0842283
-06 23.1749 -0.0841654
-06 23.1799 -0.0841243
-06 23.1849 -0.0843414
-06 23.1899 -0.0842229
-06 23.1949 -0.0842112
-06 23.1999 -0.0841622
-06 23.2052 -0.0842288
-06 23.2099 -0.0842974
-06 23.2149 -0.0841565
-06 23.2199 -0.0842731
-06 23.2253 -0.0843026
-06 23.2299 -0.0844156
-06 23.2349 -0.0843064
-06 23.2399 -0.0843425
-06 23.2449 -0.0843544
-06 23.2499 -0.084299
-06 23.2549 -0.0842632
-06 23.2599 -0.084263
-06 23.2649 -0.0843191
-06 23.2699 -0.0842921
-06 23.2749 -0.084323
-06 23.2799 -0.084382
-06 23.2849 -0.0842834
-06 23.2899 -0.0842489
-06 23.2949 -0.0842128
-06 23.2999 -0.0842016
-06 23.305 -0.0841848
-06 23.3099 -0.0841956
-06 23.3149 -0.0841744
-06 23.32 -0.084241
-06 23.3249 -0.0842865
-06 23.33 -0.0841431
-06 23.335 -0.0842613
-06 23.34 -0.0842418
-06 23.345 -0.0842443
-06 23.3499 -0.0842243
-06 23.3549 -0.0841654
-06 23.3599 -0.0840911
-06 23.3649 -0.0840908
-06 23.3699 -0.0841213
-06 23.3751 -0.084095
-06 23.3799 -0.0840554
-06 23.3849 -0.0840339
-06 23.3899 -0.0840284
-06 23.3949 -0.0840613
-06 23.3999 -0.084103
-06 23.405 -0.0840233
-06 23.4099 -0.0840523
-06 23.4149 -0.0840006
-06 23.4199 -0.0840203
-06 23.4249 -0.0841124
-06 23.4299 -0.084077
-06 23.435 -0.0840454
-06 23.4415 -0.0842242
-06 23.4457 -0.0841005
-06 23.4499 -0.0841051
-06 23.4549 -0.0842536
-06 23.4599 -0.0842189
-06 23.4649 -0.0842514
-06 23.4699 -0.0841721
-06 23.4749 -0.0842297
-06 23.4814 -0.0841437
-06 23.4849 -0.0842562
-06 23.5014 -0.0843126
-06 23.5014 -0.0843126
-06 23.5049 -0.0841885
-06 23.5099 -0.0842898
-06 23.5149 -0.0844504
-06 23.5199 -0.0843333
-06 23.536 -0.08425
-06 23.536 -0.08425
-06 23.5418 -0.0841758
-06 23.5449 -0.0842813
-06 23.5499 -0.0843751
-06 23.555 -0.0843483
-06 23.5599 -0.0841836
-06 23.5649 -0.0842475
-06 23.57 -0.0843159
-06 23.5849 -0.0843777
-06 23.5849 -0.0843777
-06 23.585 -0.0844168
-06 23.59 -0.0842815
-06 23.595 -0.0842407
-06 23.6 -0.0842076
-06 23.605 -0.0841919
-06 23.6099 -0.0841086
-06 23.6149 -0.0841667
-06 23.6199 -0.0841508
-06 23.6249 -0.0840749
-06 23.6299 -0.0841453
-06 23.6354 -0.0841772
-06 23.6412 -0.0842383
-06 23.6449 -0.084163
-06 23.6499 -0.0841608
-06 23.6549 -0.0841745
-06 23.6599 -0.0840489
-06 23.6649 -0.0841541
-06 23.6699 -0.0841504
-06 23.6749 -0.0839773
-06 23.6799 -0.0839937
-06 23.6849 -0.0839726
-06 23.7027 -0.0841308
-06 23.7027 -0.0841308
-06 23.7049 -0.0839684
-06 23.7099 -0.0839943
-06 23.7149 -0.0840584
-06 23.7199 -0.0839588
-06 23.7249 -0.0841505
-06 23.7299 -0.084071
-06 23.735 -0.0839859
-06 23.7515 -0.0841583
-06 23.7515 -0.0841583
-06 23.7549 -0.0840858
-06 23.7599 -0.08408
-06 23.7649 -0.0841328
-06 23.7699 -0.0841194
-06 23.7755 -0.0841595
-06 23.7799 -0.0842807
-06 23.7849 -0.0843062
-06 23.7899 -0.0843025
-06 23.7949 -0.0842927
-06 23.7999 -0.0841821
-06 23.8049 -0.0843459
-06 23.8099 -0.0841723
-06 23.8149 -0.0843459
-06 23.82 -0.0843843
-06 23.8249 -0.0843209
-06 23.8299 -0.0843672
-06 23.8349 -0.0844218
-06 23.8399 -0.0843956
-06 23.8449 -0.0843739
-06 23.85 -0.0844101
-06 23.855 -0.0844005
-06 23.8599 -0.0844089
-06 23.8649 -0.0842849
-06 23.8699 -0.0843063
-06 23.8749 -0.0843328
-06 23.8816 -0.0842787
-06 23.885 -0.0843339
-06 23.89 -0.0843461
-06 23.8949 -0.0841941
-06 23.9 -0.084247
-06 23.905 -0.084387
-06 23.9101 -0.0842896
-06 23.915 -0.0842581
-06 23.92 -0.0842316
-06 23.925 -0.0841666
-06 23.9299 -0.0840643
-06 23.935 -0.0841294
-06 23.9529 -0.0840854
-06 23.9529 -0.0840854
-06 23.9549 -0.0842521
-06 23.9599 -0.0841456
-06 23.9649 -0.0840898
-06 23.9699 -0.0840818
-06 23.9749 -0.0840408
-06 23.9799 -0.0840842
-06 23.9849 -0.0840382
-06 24.0029 -0.0838907
-06 24.0029 -0.0838907
-06 24.0049 -0.0839825
-06 24.0099 -0.08415
-06 24.0149 -0.0839946
-06 24.02 -0.0839964
-06 24.0249 -0.0839343
-06 24.0299 -0.0839154
-06 24.0349 -0.0840831
-06 24.0399 -0.0840336
-06 24.0449 -0.0839056
-06 24.0499 -0.0841157
-06 24.0549 -0.084061
-06 24.0599 -0.0841074
-06 24.0663 -0.0840684
-06 24.0699 -0.0842485
-06 24.0749 -0.0841618
-06 24.0799 -0.084173
-06 24.0849 -0.0842207
-06 24.0899 -0.084238
-06 24.0949 -0.08406
-06 24.0999 -0.0841339
-06 24.1049 -0.0841806
-06 24.1099 -0.0842688
-06 24.1149 -0.0842748
-06 24.1199 -0.0842548
-06 24.1249 -0.0842859
-06 24.1299 -0.0843135
-06 24.1349 -0.0842784
-06 24.1399 -0.0844217
-06 24.1449 -0.0843614
-06 24.15 -0.0842973
-06 24.1549 -0.0844052
-06 24.1599 -0.084326
-06 24.1649 -0.0843395
-06 24.1699 -0.0844516
-06 24.1749 -0.0844043
-06 24.1799 -0.084505
-06 24.1849 -0.0843491
-06 24.1899 -0.0844307
-06 24.1949 -0.0843212
-06 24.1999 -0.0842871
-06 24.2049 -0.0843766
-06 24.2099 -0.084389
-06 24.2149 -0.084244
-06 24.2199 -0.0842847
-06 24.2351 -0.0843092
-06 24.2351 -0.0843092
-06 24.2399 -0.0842131
-06 24.2449 -0.0841544
-06 24.25 -0.0842369
-06 24.255 -0.0841521
-06 24.26 -0.084003
-06 24.2649 -0.0840872
-06 24.27 -0.0840697
-06 24.275 -0.0840924
-06 24.2799 -0.0840566
-06 24.2849 -0.0841212
-06 24.2899 -0.0841561
-06 24.2949 -0.0841252
-06 24.2999 -0.0841086
-06 24.3198 -0.0840153
-06 24.3198 -0.0840153
-06 24.3199 -0.0840024
-06 24.3249 -0.0840333
-06 24.3299 -0.0841584
-06 24.3349 -0.0839839
-06 24.3399 -0.0839763
-06 24.3449 -0.0840834
-06 24.3499 -0.0839211
-06 24.3549 -0.0839088
-06 24.3599 -0.0840567
-06 24.3649 -0.0840548
-06 24.3699 -0.0840013
-06 24.375 -0.084128
-06 24.3799 -0.0840481
-06 24.385 -0.0842682
-06 24.39 -0.0841347
-06 24.395 -0.0841601
-06 24.3999 -0.0842247
-06 24.4049 -0.0842398
-06 24.4101 -0.084171
-06 24.4149 -0.0843942
-06 24.4199 -0.0842649
-06 24.4249 -0.0843721
-06 24.4299 -0.0843407
-06 24.4349 -0.0842786
-06 24.4399 -0.0844712
-06 24.4449 -0.0843531
-06 24.4499 -0.0843874
-06 24.4549 -0.0843743
-06 24.4599 -0.0843135
-06 24.4649 -0.0843895
-06 24.4699 -0.084401
-06 24.4749 -0.084444
-06 24.4799 -0.0844263
-06 24.4849 -0.0843978
-06 24.4899 -0.0843919
-06 24.4949 -0.0843502
-06 24.4999 -0.0843877
-06 24.5049 -0.084343
-06 24.51 -0.0843996
-06 24.5149 -0.0844317
-06 24.52 -0.0844121
-06 24.5352 -0.0843822
-06 24.5352 -0.0843822
-06 24.54 -0.0841932
-06 24.5449 -0.0841739
-06 24.55 -0.0843222
-06 24.555 -0.0842043
-06 24.5599 -0.0842176
-06 24.5649 -0.0841287
-06 24.5699 -0.0842347
-06 24.5749 -0.0841796
-06 24.5799 -0.0840614
-06 24.5849 -0.0842282
-06 24.5899 -0.0840887
-06 24.5949 -0.0840544
-06 24.5999 -0.084071
-06 24.6049 -0.0840194
-06 24.6101 -0.0840649
-06 24.6149 -0.083968
-06 24.6199 -0.0839095
-06 24.6249 -0.0840471
-06 24.6299 -0.0839385
-06 24.6349 -0.0839875
-06 24.6533 -0.0839917
-06 24.6533 -0.0839917
-06 24.6549 -0.0838763
-06 24.6599 -0.083953
-06 24.6649 -0.0839935
-06 24.6699 -0.0839636
-06 24.675 -0.0841085
-06 24.6799 -0.0840854
-06 24.6849 -0.084036
-06 24.702 -0.0840932
-06 24.702 -0.0840932
-06 24.7049 -0.0840997
-06 24.7103 -0.0842772
-06 24.7149 -0.0841631
-06 24.7199 -0.0841487
-06 24.7366 -0.084288
-06 24.7366 -0.084288
-06 24.7399 -0.0842255
-06 24.7449 -0.0842479
-06 24.7499 -0.0844114
-06 24.7549 -0.0844106
-06 24.7599 -0.0843789
-06 24.7649 -0.0843499
-06 24.77 -0.0843906
-06 24.775 -0.0843846
-06 24.78 -0.0844518
-06 24.785 -0.0844596
-06 24.802 -0.0844271
-06 24.802 -0.0844271
-06 24.8049 -0.0843929
-06 24.8102 -0.0843484
-06 24.8149 -0.0842874
-06 24.8199 -0.0843464
-06 24.8354 -0.0843764
-06 24.8354 -0.0843764
-06 24.8399 -0.0844166
-06 24.8449 -0.0844373
-06 24.8499 -0.0843657
-06 24.8549 -0.0843024
-06 24.87 -0.0842372
-06 24.87 -0.0842372
-06 24.8749 -0.0841606
-06 24.8799 -0.0842093
-06 24.8849 -0.0841523
-06 24.8899 -0.0840384
-06 24.8949 -0.0840658
-06 24.8999 -0.084179
-06 24.9137 -0.0840304
-06 24.9137 -0.0840304
-06 24.9149 -0.0841499
-06 24.92 -0.0840453
-06 24.925 -0.0839954
-06 24.93 -0.083925
-06 24.9349 -0.0839752
-06 24.94 -0.0839444
-06 24.9449 -0.0839169
-06 24.9499 -0.0838591
-06 24.9549 -0.0840471
-06 24.9599 -0.0840277
-06 24.9649 -0.0839118
-06 24.9699 -0.0839473
-06 24.9749 -0.0839598
-06 24.9799 -0.0839118
-06 24.9849 -0.0839358
-06 24.9899 -0.0838569
-06 24.9949 -0.0840902
-06 24.9999 -0.0839193
-06 25.0049 -0.0840761
-06 25.0101 -0.0840303
-06 25.0149 -0.0840939
-06 25.02 -0.0840856
-06 25.025 -0.0840477
-06 25.03 -0.0841288
-06 25.0349 -0.0840545
-06 25.04 -0.0842077
-06 25.045 -0.0841756
-06 25.0499 -0.084193
-06 25.0701 -0.0842863
-06 25.0701 -0.0842863
-06 25.075 -0.0843315
-06 25.0799 -0.0843426
-06 25.0849 -0.0843508
-06 25.09 -0.08437
-06 25.0949 -0.0843341
-06 25.0999 -0.084382
-06 25.1049 -0.084254
-06 25.1101 -0.0844875
-06 25.1149 -0.0842855
-06 25.1199 -0.0843196
-06 25.1249 -0.0843501
-06 25.1299 -0.0843792
-06 25.1352 -0.0843729
-06 25.1399 -0.0843807
-06 25.145 -0.08425
-06 25.1499 -0.0843523
-06 25.155 -0.084302
-06 25.16 -0.0841686
-06 25.165 -0.0843141
-06 25.17 -0.0843047
-06 25.1868 -0.084152
-06 25.1868 -0.084152
-06 25.19 -0.0841969
-06 25.1949 -0.084069
-06 25.1999 -0.0841129
-06 25.2049 -0.0840207
-06 25.21 -0.0841577
-06 25.2149 -0.0840682
-06 25.2199 -0.0840522
-06 25.2249 -0.0840794
-06 25.2299 -0.0839578
-06 25.2349 -0.0840111
-06 25.2522 -0.0840808
-06 25.2522 -0.0840808
-06 25.2549 -0.0840553
-06 25.2599 -0.0840111
-06 25.2649 -0.0840231
-06 25.2699 -0.0839276
